[MS Spectrum]
# of Peaks	1981
Raw Spectrum	[7.256],(scan:[2178])
Background	No Background Spectrum
Base Peak	m/z 60.60 (Inten : 14,854)
305.55	515	3.47
306.25	94	0.63
306.70	260	1.75
307.15	210	1.41
307.70	399	2.69
308.70	554	3.73
309.70	464	3.12
310.55	133	0.90
311.00	275	1.85
311.65	229	1.54
312.10	321	2.16
313.10	306	2.06
314.20	335	2.26
315.25	597	4.02
316.10	490	3.30
317.05	230	1.55
317.50	298	2.01
318.35	401	2.70
319.10	134	0.90
319.65	128	0.86
320.15	196	1.32
320.55	364	2.45
321.30	404	2.72
321.90	263	1.77
322.80	158	1.06
323.85	217	1.46
324.70	401	2.70
325.20	39	0.26
326.05	149	1.00
326.65	56	0.38
327.15	265	1.78
327.90	67	0.45
328.15	64	0.43
328.90	172	1.16
329.30	226	1.52
329.85	102	0.69
330.35	408	2.75
331.95	117	0.79
332.60	277	1.86
333.45	434	2.92
334.15	338	2.28
334.85	806	5.43
335.70	298	2.01
336.35	207	1.39
336.75	299	2.01
337.70	220	1.48
338.45	244	1.64
339.00	99	0.67
340.15	366	2.46
340.90	10	0.07
341.55	291	1.96
342.25	54	0.36
342.75	105	0.71
343.95	223	1.50
344.35	321	2.16
344.90	375	2.52
345.35	366	2.46
346.00	117	0.79
347.15	174	1.17
347.55	259	1.74
348.30	500	3.37
349.80	267	1.80
350.25	204	1.37
350.80	226	1.52
351.35	203	1.37
351.90	152	1.02
352.50	208	1.40
352.90	178	1.20
353.55	129	0.87
354.50	249	1.68
355.50	67	0.45
356.70	145	0.98
357.35	177	1.19
357.75	186	1.25
358.35	64	0.43
358.85	185	1.25
359.85	431	2.90
361.05	84	0.57
362.00	345	2.32
363.40	453	3.05
364.30	7	0.05
365.35	155	1.04
365.85	117	0.79
366.25	176	1.18
367.10	316	2.13
367.55	120	0.81
368.60	118	0.79
369.55	208	1.40
370.10	71	0.48
370.70	186	1.25
371.70	302	2.03
372.35	182	1.23
372.80	234	1.58
373.80	124	0.83
374.60	144	0.97
375.15	152	1.02
375.60	109	0.73
376.10	88	0.59
376.60	218	1.47
377.15	503	3.39
377.70	155	1.04
378.35	346	2.33
379.20	171	1.15
379.85	134	0.90
380.50	298	2.01
381.45	296	1.99
382.50	42	0.28
383.65	55	0.37
384.25	185	1.25
384.65	95	0.64
385.70	88	0.59
386.95	229	1.54
387.40	160	1.08
388.05	151	1.02
388.55	52	0.35
389.05	143	0.96
389.60	273	1.84
390.30	451	3.04
391.75	190	1.28
392.40	691	4.65
393.40	238	1.60
393.95	98	0.66
394.55	107	0.72
395.00	254	1.71
395.45	312	2.10
396.50	220	1.48
397.10	193	1.30
397.75	334	2.25
398.15	89	0.60
399.20	295	1.99
400.30	72	0.48
401.60	204	1.37
402.00	96	0.65
402.45	60	0.40
403.30	31	0.21
404.20	170	1.14
404.60	161	1.08
405.30	149	1.00
406.70	226	1.52
407.40	89	0.60
407.90	57	0.38
408.35	138	0.93
409.20	14	0.09
409.95	318	2.14
410.60	161	1.08
411.10	276	1.86
412.00	41	0.28
412.80	144	0.97
413.30	91	0.61
413.85	78	0.53
414.40	181	1.22
414.90	195	1.31
415.60	71	0.48
416.00	219	1.47
416.50	175	1.18
417.45	208	1.40
418.10	144	0.97
418.75	23	0.15
419.40	264	1.78
419.75	135	0.91
420.30	100	0.67
420.85	197	1.33
421.40	145	0.98
421.75	46	0.31
422.55	450	3.03
423.00	241	1.62
423.50	333	2.24
424.70	184	1.24
425.15	38	0.26
425.75	143	0.96
426.30	141	0.95
426.80	102	0.69
427.15	200	1.35
427.85	150	1.01
428.55	173	1.16
428.95	71	0.48
429.40	218	1.47
430.00	274	1.84
430.45	31	0.21
430.90	44	0.30
432.00	4860	32.72
433.20	246	1.66
434.10	530	3.57
435.45	317	2.13
435.90	196	1.32
436.50	127	0.85
436.95	157	1.06
437.45	105	0.71
438.65	233	1.57
439.75	263	1.77
440.80	158	1.06
441.30	117	0.79
441.85	139	0.94
442.85	105	0.71
444.00	405	2.73
445.05	189	1.27
445.75	44	0.30
446.35	321	2.16
447.25	347	2.34
448.15	205	1.38
449.20	210	1.41
449.90	136	0.92
450.35	207	1.39
451.20	97	0.65
451.70	384	2.59
452.55	208	1.40
453.50	38	0.26
454.70	160	1.08
455.75	159	1.07
456.80	326	2.19
457.90	204	1.37
459.05	207	1.39
460.05	251	1.69
461.15	236	1.59
462.20	387	2.61
463.20	232	1.56
464.40	438	2.95
465.35	281	1.89
466.40	252	1.70
467.65	222	1.49
468.05	44	0.30
468.60	301	2.03
469.80	207	1.39
470.70	471	3.17
471.95	197	1.33
472.75	221	1.49
473.05	155	1.04
473.50	66	0.44
474.10	242	1.63
475.15	238	1.60
475.75	174	1.17
476.15	303	2.04
477.25	175	1.18
478.35	126	0.85
479.55	168	1.13
480.40	171	1.15
481.60	176	1.18
482.25	65	0.44
482.75	68	0.46
483.35	165	1.11
483.80	143	0.96
484.90	117	0.79
485.35	129	0.87
485.80	116	0.78
486.50	97	0.65
487.00	162	1.09
488.15	103	0.69
488.55	208	1.40
489.15	187	1.26
490.20	111	0.75
491.45	197	1.33
492.35	188	1.27
493.00	161	1.08
494.05	128	0.86
494.55	367	2.47
495.05	42	0.28
495.50	181	1.22
496.00	68	0.46
496.65	97	0.65
497.60	264	1.78
498.35	54	0.36
498.95	597	4.02
500.00	140	0.94
500.45	183	1.23
500.90	281	1.89
501.50	160	1.08
502.00	311	2.09
502.75	110	0.74
503.15	252	1.70
503.60	107	0.72
504.20	283	1.91
505.20	86	0.58
506.30	467	3.14
507.40	264	1.78
508.45	188	1.27
509.60	105	0.71
510.40	288	1.94
511.70	238	1.60
512.70	332	2.24
513.30	97	0.65
513.80	194	1.31
514.85	184	1.24
515.95	326	2.19
517.05	120	0.81
518.20	185	1.25
519.15	555	3.74
520.20	125	0.84
521.35	326	2.19
522.40	353	2.38
523.60	291	1.96
524.55	293	1.97
525.60	434	2.92
526.70	273	1.84
527.70	351	2.36
528.95	133	0.90
530.05	312	2.10
531.10	175	1.18
532.05	403	2.71
533.20	136	0.92
534.25	387	2.61
535.30	210	1.41
536.45	579	3.90
537.40	314	2.11
538.60	246	1.66
539.60	295	1.99
540.60	227	1.53
541.70	360	2.42
542.80	385	2.59
543.95	488	3.29
545.00	277	1.86
546.05	355	2.39
547.10	360	2.42
548.20	381	2.56
549.25	518	3.49
550.40	427	2.87
551.45	445	3.00
552.45	349	2.35
553.60	345	2.32
554.60	300	2.02
555.60	327	2.20
556.70	221	1.49
557.90	472	3.18
558.95	403	2.71
560.05	395	2.66
561.10	333	2.24
562.10	242	1.63
563.20	286	1.93
564.25	189	1.27
565.35	219	1.47
566.50	254	1.71
566.85	123	0.83
567.45	179	1.21
568.60	280	1.89
569.60	250	1.68
570.80	420	2.83
571.85	155	1.04
572.85	413	2.78
574.30	917	6.17
574.90	306	2.06
576.15	439	2.96
577.15	325	2.19
578.25	527	3.55
579.35	330	2.22
580.50	344	2.32
581.50	457	3.08
582.50	597	4.02
583.70	574	3.86
584.75	479	3.22
585.80	404	2.72
586.90	437	2.94
587.95	591	3.98
589.00	490	3.30
590.15	359	2.42
591.25	387	2.61
592.30	237	1.60
593.35	517	3.48
594.35	333	2.24
595.50	190	1.28
596.50	463	3.12
597.65	272	1.83
598.70	413	2.78
599.85	294	1.98
600.90	296	1.99
601.85	183	1.23
603.10	334	2.25
604.05	168	1.13
605.15	302	2.03
606.25	245	1.65
607.25	215	1.45
608.40	357	2.40
609.40	230	1.55
610.65	209	1.41
611.65	187	1.26
612.70	256	1.72
613.80	357	2.40
615.05	202	1.36
615.90	556	3.74
617.05	424	2.85
618.10	400	2.69
619.15	197	1.33
620.30	457	3.08
621.30	495	3.33
622.40	329	2.21
623.50	467	3.14
624.60	486	3.27
625.60	257	1.73
626.75	348	2.34
627.85	303	2.04
628.85	385	2.59
630.00	374	2.52
631.00	229	1.54
632.15	411	2.77
633.20	446	3.00
634.25	393	2.65
635.35	471	3.17
636.40	429	2.89
637.60	301	2.03
638.65	460	3.10
639.65	189	1.27
640.70	345	2.32
641.70	376	2.53
642.90	328	2.21
643.90	300	2.02
645.00	473	3.18
646.10	348	2.34
647.10	318	2.14
648.30	450	3.03
649.35	207	1.39
650.40	390	2.63
651.45	265	1.78
652.55	261	1.76
653.55	423	2.85
654.50	65	0.44
655.70	347	2.34
656.85	714	4.81
657.90	409	2.75
659.00	324	2.18
660.05	414	2.79
661.10	311	2.09
661.50	223	1.50
662.25	449	3.02
663.30	583	3.92
664.40	273	1.84
665.40	596	4.01
666.50	360	2.42
667.65	440	2.96
668.65	236	1.59
669.70	411	2.77
670.70	269	1.81
671.85	371	2.50
672.95	339	2.28
673.95	314	2.11
674.60	6	0.04
675.40	1629	10.97
676.20	273	1.84
677.30	447	3.01
678.35	446	3.00
679.35	259	1.74
680.40	402	2.71
681.45	387	2.61
682.55	297	2.00
683.60	599	4.03
684.75	322	2.17
685.80	261	1.76
686.85	397	2.67
687.95	465	3.13
689.10	251	1.69
690.15	488	3.29
691.20	114	0.77
692.30	436	2.94
693.30	210	1.41
694.40	243	1.64
695.50	304	2.05
696.50	233	1.57
697.65	348	2.34
698.75	354	2.38
699.85	445	3.00
700.85	234	1.58
702.00	534	3.59
703.05	200	1.35
704.20	258	1.74
705.25	374	2.52
706.15	121	0.81
707.50	282	1.90
708.35	368	2.48
709.30	83	0.56
709.60	162	1.09
710.60	410	2.76
711.70	264	1.78
712.75	351	2.36
713.80	178	1.20
714.95	310	2.09
716.00	341	2.30
716.55	22	0.15
717.10	272	1.83
718.15	186	1.25
719.40	377	2.54
720.20	507	3.41
721.55	127	0.85
722.55	220	1.48
723.55	211	1.42
724.60	134	0.90
725.65	306	2.06
726.85	410	2.76
727.95	294	1.98
729.00	139	0.94
730.00	315	2.12
731.25	60	0.40
732.25	344	2.32
733.15	224	1.51
734.45	323	2.17
735.35	362	2.44
736.60	359	2.42
737.60	378	2.54
738.70	237	1.60
739.75	191	1.29
740.90	291	1.96
742.00	252	1.70
743.05	249	1.68
744.05	360	2.42
745.10	215	1.45
746.35	260	1.75
747.25	334	2.25
748.30	179	1.21
749.45	470	3.16
750.45	372	2.50
751.65	241	1.62
752.80	459	3.09
753.90	244	1.64
754.90	234	1.58
756.00	349	2.35
757.00	207	1.39
758.20	302	2.03
759.00	249	1.68
760.20	132	0.89
761.35	167	1.12
762.35	301	2.03
763.30	34	0.23
764.55	268	1.80
765.70	279	1.88
766.70	260	1.75
767.20	127	0.85
767.75	458	3.08
768.80	96	0.65
769.90	255	1.72
770.95	94	0.63
771.50	878	5.91
772.00	191	1.29
773.25	166	1.12
773.65	75	0.50
774.20	490	3.30
775.25	101	0.68
776.40	194	1.31
777.45	204	1.37
778.55	132	0.89
779.60	422	2.84
780.85	254	1.71
781.80	285	1.92
782.80	222	1.49
783.95	128	0.86
785.10	267	1.80
786.35	185	1.25
787.30	85	0.57
788.20	352	2.37
788.70	142	0.96
789.25	308	2.07
790.55	186	1.25
791.60	533	3.59
792.65	861	5.80
793.80	435	2.93
794.70	304	2.05
795.05	185	1.25
795.75	171	1.15
796.05	143	0.96
796.85	366	2.46
797.95	188	1.27
799.05	126	0.85
800.05	67	0.45
800.55	89	0.60
801.15	263	1.77
801.45	149	1.00
802.15	76	0.51
803.30	246	1.66
803.65	138	0.93
804.50	296	1.99
805.75	205	1.38
806.70	275	1.85
807.65	170	1.14
807.95	164	1.10
808.75	78	0.53
809.05	82	0.55
810.05	210	1.41
811.05	236	1.59
812.10	465	3.13
813.15	286	1.93
814.05	227	1.53
815.40	180	1.21
816.55	139	0.94
817.25	63	0.42
817.65	70	0.47
818.50	280	1.89
819.50	332	2.24
820.75	301	2.03
821.70	328	2.21
822.80	180	1.21
823.90	326	2.19
825.10	313	2.11
826.15	238	1.60
826.95	174	1.17
827.35	260	1.75
828.30	453	3.05
829.15	60	0.40
829.50	60	0.40
830.35	381	2.56
831.50	175	1.18
832.45	95	0.64
833.65	610	4.11
834.80	177	1.19
835.65	82	0.55
835.95	78	0.53
836.85	486	3.27
837.95	166	1.12
839.20	119	0.80
839.85	102	0.69
841.05	413	2.78
842.05	146	0.98
842.35	113	0.76
843.15	127	0.85
844.15	157	1.06
845.45	503	3.39
846.35	264	1.78
847.40	76	0.51
847.75	94	0.63
848.55	246	1.66
848.85	166	1.12
849.60	343	2.31
850.80	260	1.75
851.70	93	0.63
852.80	138	0.93
853.90	387	2.61
855.10	378	2.54
856.05	78	0.53
857.25	262	1.76
858.20	369	2.48
859.20	150	1.01
860.40	271	1.82
861.40	287	1.93
862.55	226	1.52
863.55	252	1.70
864.55	297	2.00
865.70	169	1.14
866.80	324	2.18
867.90	355	2.39
868.95	466	3.14
870.10	316	2.13
871.05	275	1.85
872.15	413	2.78
873.30	252	1.70
874.30	206	1.39
875.45	372	2.50
876.55	357	2.40
877.60	217	1.46
878.60	166	1.12
879.10	71	0.48
879.65	341	2.30
880.70	238	1.60
881.90	389	2.62
883.05	290	1.95
884.00	369	2.48
885.15	190	1.28
886.15	259	1.74
887.25	214	1.44
887.55	142	0.96
888.20	317	2.13
889.35	244	1.64
890.50	387	2.61
890.95	46	0.31
891.50	226	1.52
892.50	67	0.45
893.65	277	1.86
894.80	108	0.73
895.90	298	2.01
896.90	319	2.15
897.80	44	0.30
899.10	349	2.35
900.15	133	0.90
901.15	300	2.02
902.50	58	0.39
903.40	305	2.05
904.45	399	2.69
905.55	184	1.24
906.50	358	2.41
907.60	232	1.56
908.75	163	1.10
909.75	278	1.87
910.90	320	2.15
912.05	274	1.84
913.10	180	1.21
914.10	400	2.69
915.20	378	2.54
916.25	459	3.09
917.35	225	1.51
918.40	233	1.57
919.55	322	2.17
920.60	473	3.18
921.70	301	2.03
922.75	126	0.85
923.80	342	2.30
924.90	136	0.92
926.15	137	0.92
926.95	110	0.74
928.05	377	2.54
929.20	324	2.18
930.40	342	2.30
930.75	114	0.77
931.10	81	0.55
932.50	349	2.35
933.45	325	2.19
934.70	122	0.82
935.70	222	1.49
936.70	8	0.05
937.75	152	1.02
938.85	331	2.23
940.00	99	0.67
941.05	157	1.06
942.10	328	2.21
943.10	202	1.36
944.30	228	1.53
945.45	393	2.65
946.40	331	2.23
947.55	319	2.15
948.55	556	3.74
949.65	223	1.50
950.75	372	2.50
951.15	132	0.89
951.85	241	1.62
952.85	274	1.84
953.85	494	3.33
955.05	231	1.56
956.10	291	1.96
957.15	343	2.31
958.15	404	2.72
959.35	345	2.32
960.35	420	2.83
961.50	125	0.84
962.45	164	1.10
963.55	381	2.56
964.50	69	0.46
965.75	186	1.25
966.75	199	1.34
967.80	143	0.96
968.40	477	3.21
968.95	303	2.04
970.00	122	0.82
971.10	262	1.76
972.10	195	1.31
973.15	128	0.86
974.40	98	0.66
975.45	334	2.25
976.15	165	1.11
976.60	130	0.88
977.55	156	1.05
978.60	179	1.21
979.70	182	1.23
980.80	224	1.51
981.90	126	0.85
983.05	186	1.25
983.60	36	0.24
984.10	499	3.36
985.10	121	0.81
985.55	82	0.55
986.30	187	1.26
987.45	229	1.54
988.15	136	0.92
988.60	85	0.57
989.60	386	2.60
990.45	396	2.67
991.55	87	0.59
992.75	285	1.92
993.60	82	0.55
994.05	80	0.54
994.75	135	0.91
995.15	177	1.19
996.00	363	2.44
996.95	71	0.48
997.95	144	0.97
998.35	46	0.31
999.15	267	1.80
1000.20	184	1.24
1000.70	243	1.64
1001.35	247	1.66
1002.40	222	1.49
1003.60	315	2.12
1004.75	309	2.08
1005.50	249	1.68
1008.00	174	1.17
1008.80	112	0.75
1009.80	101	0.68
1011.00	85	0.57
1012.15	76	0.51
1013.35	351	2.36
1014.30	224	1.51
1016.35	83	0.56
1017.45	89	0.60
1017.85	121	0.81
1018.55	218	1.47
1019.75	432	2.91
1020.65	198	1.33
1021.00	60	0.40
1021.75	284	1.91
1022.80	153	1.03
1023.30	133	0.90
1023.95	255	1.72
1024.90	37	0.25
1026.10	246	1.66
1027.25	97	0.65
1028.30	248	1.67
1029.20	141	0.95
1030.60	103	0.69
1031.45	193	1.30
1032.65	394	2.65
1033.70	70	0.47
1034.65	295	1.99
1035.70	201	1.35
1036.75	240	1.62
1037.20	119	0.80
1037.80	428	2.88
1038.30	240	1.62
1039.00	53	0.36
1040.25	206	1.39
1041.25	376	2.53
1042.10	23	0.15
1043.40	322	2.17
1044.25	109	0.73
1044.55	63	0.42
1045.50	282	1.90
1046.60	312	2.10
1047.55	234	1.58
1048.65	113	0.76
1049.80	346	2.33
1050.75	174	1.17
1051.85	149	1.00
1052.20	42	0.28
1053.20	241	1.62
1054.05	136	0.92
1055.15	375	2.52
1056.25	250	1.68
1057.20	57	0.38
1058.65	188	1.27
1059.35	256	1.72
1060.60	310	2.09
1061.55	221	1.49
1062.00	19	0.13
1062.75	291	1.96
1064.00	378	2.54
1064.80	303	2.04
1065.95	203	1.37
1067.30	177	1.19
1068.10	369	2.48
1069.20	357	2.40
1070.40	254	1.71
1071.35	341	2.30
1072.50	69	0.46
1073.40	296	1.99
1074.50	224	1.51
1075.75	310	2.09
1076.80	27	0.18
1077.95	254	1.71
1079.00	75	0.50
1079.95	357	2.40
1081.00	212	1.43
1082.30	80	0.54
1083.05	192	1.29
1083.45	96	0.65
1084.40	20	0.13
1085.35	293	1.97
1086.20	478	3.22
1087.70	41	0.28
1088.50	229	1.54
1089.55	149	1.00
1090.80	125	0.84
1091.75	76	0.51
1092.90	469	3.16
1093.70	89	0.60
1094.25	72	0.48
1095.15	61	0.41
1096.10	35	0.24
1098.20	313	2.11
1099.15	91	0.61
1099.65	26	0.18
1100.25	181	1.22
1101.05	1133	7.63
1101.60	258	1.74
1102.60	7	0.05
1103.55	382	2.57
1104.70	281	1.89
1105.85	174	1.17
1106.75	165	1.11
1108.00	222	1.49
1108.80	166	1.12
1110.20	319	2.15
1111.15	83	0.56
1112.25	211	1.42
1113.30	174	1.17
1114.25	51	0.34
1114.60	64	0.43
1115.70	202	1.36
1116.35	114	0.77
1116.70	86	0.58
1117.65	353	2.38
1118.75	215	1.45
1119.80	431	2.90
1120.70	95	0.64
1121.10	98	0.66
1121.80	123	0.83
1123.05	261	1.76
1124.30	109	0.73
1125.25	214	1.44
1126.20	74	0.50
1127.40	469	3.16
1128.35	145	0.98
1130.60	241	1.62
1131.65	393	2.65
1133.75	226	1.52
1134.00	117	0.79
1134.95	260	1.75
1136.10	141	0.95
1137.15	71	0.48
1138.10	220	1.48
1139.05	268	1.80
1139.45	102	0.69
1140.25	644	4.34
1141.50	115	0.77
1142.50	85	0.57
1143.55	287	1.93
1144.60	174	1.17
1145.70	234	1.58
1146.75	387	2.61
1147.85	171	1.15
1149.05	211	1.42
1150.05	279	1.88
1150.80	102	0.69
1152.10	538	3.62
1153.10	244	1.64
1154.50	238	1.60
1155.35	138	0.93
1156.15	139	0.94
1156.45	73	0.49
1157.55	402	2.71
1158.65	313	2.11
1159.90	143	0.96
1160.70	272	1.83
1161.85	168	1.13
1162.95	245	1.65
1164.10	259	1.74
1165.15	193	1.30
1166.10	109	0.73
1167.30	235	1.58
1168.05	50	0.34
1168.55	97	0.65
1169.45	357	2.40
1170.35	232	1.56
1171.75	234	1.58
1172.75	218	1.47
1173.80	164	1.10
1174.75	261	1.76
1175.90	341	2.30
1176.95	356	2.40
1177.95	188	1.27
1179.10	278	1.87
1180.20	255	1.72
1181.30	286	1.93
1182.45	203	1.37
1183.50	375	2.52
1184.65	197	1.33
1185.35	80	0.54
1185.75	114	0.77
1186.80	340	2.29
1187.55	532	3.58
1188.80	274	1.84
1189.70	88	0.59
1190.05	185	1.25
1190.80	201	1.35
1192.10	314	2.11
1193.15	207	1.39
1194.25	308	2.07
1195.40	145	0.98
1196.40	269	1.81
1197.25	247	1.66
1199.25	177	1.19
1199.65	274	1.84
1200.60	226	1.52
1201.65	118	0.79
1202.80	478	3.22
1204.00	154	1.04
1205.00	81	0.55
1206.15	165	1.11
1207.15	106	0.71
1208.35	67	0.45
1209.30	136	0.92
1210.30	67	0.45
1211.55	341	2.30
1212.40	229	1.54
1213.65	227	1.53
1214.45	397	2.67
1215.80	100	0.67
1216.75	406	2.73
1217.95	256	1.72
1219.00	176	1.18
1220.10	2491	16.77
1221.20	192	1.29
1222.20	77	0.52
1223.40	218	1.47
1224.30	3966	26.70
1225.30	37	0.25
1226.45	261	1.76
1227.45	402	2.71
1228.75	290	1.95
1229.60	455	3.06
1230.90	192	1.29
1231.95	206	1.39
1233.05	342	2.30
1233.90	330	2.22
1235.00	391	2.63
1236.10	159	1.07
1237.10	287	1.93
1238.40	150	1.01
1239.30	254	1.71
1240.40	16	0.11
1241.55	182	1.23
1242.55	217	1.46
1243.75	84	0.57
1244.65	525	3.53
1245.90	84	0.57
1247.05	227	1.53
1248.05	152	1.02
1248.90	449	3.02
1250.00	849	5.72
1251.30	196	1.32
1252.15	89	0.60
1253.35	277	1.86
1254.35	501	3.37
1255.60	51	0.34
1256.50	406	2.73
1257.45	298	2.01
1258.70	94	0.63
1259.75	228	1.53
1260.90	124	0.83
1261.90	463	3.12
1262.90	259	1.74
1264.05	269	1.81
1264.95	193	1.30
1265.20	110	0.74
1266.25	345	2.32
1267.20	91	0.61
1268.40	338	2.28
1269.40	213	1.43
1270.25	108	0.73
1270.70	340	2.29
1271.55	253	1.70
1272.65	290	1.95
1273.80	330	2.22
1274.90	423	2.85
1276.05	52	0.35
1276.95	361	2.43
1278.00	382	2.57
1279.15	216	1.45
1280.25	326	2.19
1281.30	267	1.80
1282.20	141	0.95
1283.45	463	3.12
1284.40	215	1.45
1285.70	220	1.48
1286.65	404	2.72
1287.75	256	1.72
1288.10	248	1.67
1288.75	280	1.89
1290.00	319	2.15
1291.05	170	1.14
1292.15	182	1.23
1293.20	79	0.53
1294.10	199	1.34
1295.35	168	1.13
1296.35	207	1.39
1297.40	290	1.95
1298.55	182	1.23
1299.50	261	1.76
1300.50	75	0.50
1301.75	264	1.78
1302.85	469	3.16
1304.00	366	2.46
1305.00	385	2.59
1306.10	255	1.72
1307.20	311	2.09
1308.30	374	2.52
1309.35	328	2.21
1310.40	411	2.77
1311.40	457	3.08
1312.60	353	2.38
1313.55	277	1.86
1314.60	392	2.64
1315.80	103	0.69
1316.85	361	2.43
1317.90	422	2.84
