[MS Spectrum]
# of Peaks	2011
Raw Spectrum	[6.689],(scan:[2008])
Background	No Background Spectrum
Base Peak	m/z 61.35 (Inten : 16,129)
m/z	Absolute Intensity	Relative Intensity
1320.85	190	1.18
1321.70	154	0.95
1322.85	130	0.81
1323.95	198	1.23
1324.90	50	0.31
1327.10	75	0.47
1327.85	62	0.38
1329.25	103	0.64
1330.25	136	0.84
1330.55	83	0.51
1331.40	273	1.69
1332.55	200	1.24
1333.55	496	3.08
1334.50	136	0.84
1335.60	26	0.16
1336.80	151	0.94
1337.65	73	0.45
1338.20	92	0.57
1339.00	399	2.47
1339.95	153	0.95
1341.30	61	0.38
1342.15	94	0.58
1343.25	253	1.57
1344.30	134	0.83
1345.25	60	0.37
1345.65	86	0.53
1346.35	132	0.82
1347.65	263	1.63
1348.60	202	1.25
1349.65	126	0.78
1350.70	223	1.38
1351.10	171	1.06
1351.75	329	2.04
1352.95	43	0.27
1354.00	241	1.49
1355.05	99	0.61
1356.30	413	2.56
1357.10	113	0.70
1357.55	30	0.19
1358.30	361	2.24
1359.35	219	1.36
1360.35	113	0.70
1360.60	63	0.39
1361.55	222	1.38
1362.50	178	1.10
1363.80	364	2.26
1364.60	129	0.80
1365.15	53	0.33
1365.85	291	1.80
1366.80	472	2.93
1368.20	104	0.64
1369.05	286	1.77
1369.95	165	1.02
1371.15	109	0.68
1372.15	197	1.22
1373.25	312	1.93
1374.30	150	0.93
1375.30	340	2.11
1376.35	170	1.05
1377.30	60	0.37
1378.75	218	1.35
1379.80	17	0.11
1381.00	251	1.56
1381.70	193	1.20
1382.90	248	1.54
1384.05	495	3.07
1385.05	59	0.37
1385.45	84	0.52
1386.40	124	0.77
1387.30	341	2.11
1388.55	83	0.51
1389.25	173	1.07
1389.90	88	0.55
1390.40	141	0.87
1391.45	227	1.41
1392.65	168	1.04
1393.70	274	1.70
1394.70	54	0.33
1395.80	381	2.36
1396.80	154	0.95
1397.80	134	0.83
1398.20	99	0.61
1398.95	183	1.13
1399.20	87	0.54
1400.05	31	0.19
1400.45	56	0.35
1401.15	138	0.86
1402.35	280	1.74
1403.50	104	0.64
1404.25	72	0.45
1405.30	135	0.84
1405.70	101	0.63
1406.45	123	0.76
1407.40	52	0.32
1407.75	153	0.95
1408.55	179	1.11
1409.55	78	0.48
1410.70	93	0.58
1411.95	185	1.15
1412.70	132	0.82
1413.25	88	0.55
1413.85	269	1.67
1414.95	147	0.91
1416.15	129	0.80
1417.20	70	0.43
1418.15	101	0.63
1419.10	11	0.07
1420.50	478	2.96
1421.45	239	1.48
1422.40	47	0.29
1423.60	202	1.25
1424.60	131	0.81
1425.70	350	2.17
1427.05	210	1.30
1427.95	217	1.35
1428.90	166	1.03
1429.25	77	0.48
1429.85	449	2.78
1431.15	70	0.43
1432.20	230	1.43
1433.05	316	1.96
1433.50	63	0.39
1434.25	161	1.00
1434.60	120	0.74
1435.45	411	2.55
1436.40	270	1.67
1437.40	240	1.49
1437.85	177	1.10
1438.45	310	1.92
1439.50	172	1.07
1440.30	4	0.02
1441.05	127	0.79
1441.70	182	1.13
1442.75	226	1.40
1443.15	84	0.52
1443.90	58	0.36
1444.30	43	0.27
1445.05	349	2.16
1446.15	114	0.71
1447.10	207	1.28
1447.45	50	0.31
1448.15	139	0.86
1448.50	54	0.33
1449.25	68	0.42
1450.30	419	2.60
1451.20	23	0.14
1452.45	174	1.08
1453.55	164	1.02
1454.60	182	1.13
1455.70	318	1.97
1456.70	128	0.79
1457.75	191	1.18
1458.15	54	0.33
1458.90	380	2.36
1459.85	265	1.64
1460.80	46	0.29
1461.60	7	0.04
1462.25	400	2.48
1463.15	213	1.32
1464.30	258	1.60
1465.40	492	3.05
1466.40	255	1.58
1467.40	194	1.20
1468.60	473	2.93
1469.55	232	1.44
1470.70	294	1.82
1471.70	192	1.19
1472.05	100	0.62
1472.70	241	1.49
1473.85	164	1.02
1474.85	239	1.48
1475.75	448	2.78
1477.05	102	0.63
1478.20	448	2.78
1479.30	147	0.91
1480.40	219	1.36
1481.45	105	0.65
1482.60	411	2.55
1483.65	562	3.48
1484.55	322	2.00
1485.50	70	0.43
1486.70	179	1.11
1487.75	230	1.43
1488.20	170	1.05
1488.95	315	1.95
1489.95	288	1.79
1491.10	55	0.34
1492.05	208	1.29
1493.05	210	1.30
1494.25	218	1.35
1495.25	88	0.55
1495.55	63	0.39
1496.35	95	0.59
1497.40	65	0.40
1497.80	151	0.94
1499.50	110	0.68
1500.75	140	0.87
1501.65	383	2.37
1502.05	128	0.79
1502.70	123	0.76
1503.10	57	0.35
1503.90	234	1.45
1504.85	458	2.84
1506.00	204	1.26
1507.15	203	1.26
1508.05	109	0.68
1509.30	62	0.38
1510.25	334	2.07
1511.45	315	1.95
1512.35	104	0.64
1513.30	87	0.54
1514.50	82	0.51
1515.65	277	1.72
1516.75	609	3.78
1517.70	48	0.30
1518.80	56	0.35
1519.05	59	0.37
1519.75	234	1.45
1521.00	167	1.04
1522.25	381	2.36
1523.05	108	0.67
1523.40	132	0.82
1524.20	141	0.87
1525.30	404	2.50
1526.20	173	1.07
1527.40	313	1.94
1528.55	307	1.90
1529.50	150	0.93
1530.60	230	1.43
1531.55	187	1.16
1532.50	33	0.20
1533.75	184	1.14
1534.95	570	3.53
1535.85	35	0.22
1536.20	35	0.22
1537.00	242	1.50
1538.10	438	2.72
1539.25	185	1.15
1540.15	188	1.17
1541.25	110	0.68
1541.55	70	0.43
1542.40	232	1.44
1543.45	185	1.15
1544.50	303	1.88
1545.60	399	2.47
1546.70	263	1.63
1547.60	173	1.07
1548.80	281	1.74
1549.80	187	1.16
1551.05	302	1.87
1552.00	360	2.23
1553.10	248	1.54
1554.35	91	0.56
1555.20	238	1.48
1555.55	123	0.76
1556.35	270	1.67
1557.35	266	1.65
1558.50	255	1.58
1559.50	167	1.04
1560.45	143	0.89
1561.60	225	1.40
1562.50	114	0.71
1563.90	255	1.58
1564.80	135	0.84
1565.80	49	0.30
1566.95	298	1.85
1568.05	167	1.04
1569.25	262	1.62
1570.20	67	0.42
1571.20	45	0.28
1572.40	316	1.96
1573.35	203	1.26
1573.75	230	1.43
1574.50	183	1.13
1575.50	137	0.85
1576.60	334	2.07
1577.65	180	1.12
1578.85	230	1.43
1579.85	259	1.61
1580.75	191	1.18
1582.00	324	2.01
1583.05	71	0.44
1584.20	222	1.38
1585.15	228	1.41
1585.45	169	1.05
1586.15	237	1.47
1587.40	299	1.85
1588.45	525	3.26
1589.55	272	1.69
1590.45	196	1.22
1591.70	286	1.77
1592.65	202	1.25
1593.90	298	1.85
1594.75	277	1.72
1595.90	133	0.82
1597.05	308	1.91
1598.05	180	1.12
1599.10	145	0.90
1599.45	58	0.36
1600.05	290	1.80
1601.35	288	1.79
1602.30	299	1.85
1603.55	328	2.03
1604.35	127	0.79
1605.45	144	0.89
1606.60	534	3.31
1607.60	193	1.20
1608.65	88	0.55
1609.75	319	1.98
1610.70	93	0.58
1611.95	430	2.67
1613.10	191	1.18
1614.10	102	0.63
1615.00	104	0.64
1616.20	307	1.90
1617.10	99	0.61
1618.25	291	1.80
1619.25	378	2.34
1620.35	154	0.95
1621.40	206	1.28
1622.45	237	1.47
1623.45	99	0.61
1624.70	177	1.10
1625.65	194	1.20
1626.85	163	1.01
1627.75	135	0.84
1629.20	53	0.33
1630.00	335	2.08
1630.90	318	1.97
1632.00	37	0.23
1633.15	273	1.69
1634.30	183	1.13
1635.30	156	0.97
1636.50	350	2.17
1637.55	289	1.79
1638.50	2	0.01
1639.60	559	3.47
1640.65	77	0.48
1641.60	14	0.09
1642.80	436	2.70
1643.65	65	0.40
1644.10	46	0.29
1645.00	200	1.24
1645.75	49	0.30
1646.15	107	0.66
1647.00	59	0.37
1648.00	183	1.13
1649.25	282	1.75
1650.35	70	0.43
1651.45	293	1.82
1652.40	392	2.43
1653.60	367	2.28
1654.70	104	0.64
1656.65	329	2.04
1657.90	311	1.93
1658.75	155	0.96
1659.85	265	1.64
1660.80	586	3.63
1662.00	11	0.07
1663.20	273	1.69
1664.25	222	1.38
1665.20	118	0.73
1666.50	239	1.48
1667.45	144	0.89
1668.45	376	2.33
1669.55	375	2.33
1670.70	78	0.48
1671.75	236	1.46
1672.95	168	1.04
1673.65	190	1.18
1674.00	199	1.23
1674.90	319	1.98
1676.10	117	0.73
1677.05	387	2.40
1678.20	298	1.85
1679.25	122	0.76
1680.10	123	0.76
1681.35	474	2.94
1682.40	247	1.53
1683.25	126	0.78
1683.60	123	0.76
1684.50	303	1.88
1685.65	175	1.09
1686.50	338	2.10
1688.00	109	0.68
1688.65	246	1.53
1688.95	171	1.06
1689.90	304	1.88
1690.90	165	1.02
1692.10	137	0.85
1693.20	234	1.45
1694.25	296	1.84
1695.40	400	2.48
1696.45	310	1.92
1697.55	192	1.19
1698.60	140	0.87
1699.65	192	1.19
1700.95	34	0.21
1701.95	166	1.03
1703.00	201	1.25
1703.60	47	0.29
1704.05	74	0.46
1705.10	293	1.82
1706.10	66	0.41
1707.10	30	0.19
1708.30	43	0.27
1709.05	217	1.35
1709.35	188	1.17
1710.40	88	0.55
1711.25	232	1.44
1712.00	62	0.38
1713.25	66	0.41
1713.70	202	1.25
1714.75	286	1.77
1715.40	99	0.61
1715.80	81	0.50
1717.00	267	1.66
1717.40	140	0.87
1718.30	35	0.22
1719.10	182	1.13
1719.45	79	0.49
1720.20	124	0.77
1720.65	205	1.27
1721.15	184	1.14
1722.25	134	0.83
1723.10	7	0.04
1723.95	158	0.98
1724.40	124	0.77
1725.50	89	0.55
1726.60	267	1.66
1727.10	37	0.23
1727.50	86	0.53
1728.65	44	0.27
1729.60	65	0.40
1730.95	55	0.34
1731.35	171	1.06
1732.85	343	2.13
1734.15	57	0.35
1735.15	148	0.92
1735.70	95	0.59
1736.15	32	0.20
1737.20	114	0.71
1738.35	189	1.17
1739.45	95	0.59
1740.20	98	0.61
1741.35	250	1.55
1742.20	7	0.04
1744.00	22	0.14
1744.85	263	1.63
1745.35	147	0.91
1746.70	69	0.43
1747.90	467	2.90
1749.00	70	0.43
1750.05	325	2.02
1750.95	339	2.10
1752.30	346	2.15
1753.35	289	1.79
1754.45	99	0.61
1755.45	267	1.66
1756.50	401	2.49
1757.55	282	1.75
1758.30	96	0.60
1758.65	201	1.25
1759.65	146	0.91
1760.60	142	0.88
1761.00	77	0.48
1761.85	111	0.69
1762.90	216	1.34
1764.15	124	0.77
1765.05	236	1.46
1766.10	303	1.88
1767.15	287	1.78
1768.30	358	2.22
1769.25	258	1.60
1770.25	196	1.22
1770.55	147	0.91
1771.45	171	1.06
1772.40	200	1.24
1773.65	500	3.10
1774.55	305	1.89
1776.80	331	2.05
1777.75	396	2.46
1778.60	4	0.02
1781.00	134	0.83
1782.80	16	0.10
1784.15	118	0.73
1784.45	102	0.63
1785.25	189	1.17
1786.55	316	1.96
1787.40	384	2.38
1788.40	268	1.66
1789.55	304	1.88
1790.60	343	2.13
1791.50	113	0.70
1792.80	391	2.42
1793.60	114	0.71
1794.20	99	0.61
1794.90	237	1.47
1795.95	299	1.85
1797.30	203	1.26
1798.20	360	2.23
1799.05	234	1.45
1800.25	150	0.93
1801.20	176	1.09
1802.40	164	1.02
1803.40	291	1.80
1803.75	101	0.63
1804.60	45	0.28
1805.55	139	0.86
1806.65	123	0.76
1806.95	93	0.58
1807.65	97	0.60
1808.45	374	2.32
1809.85	43	0.27
1810.85	111	0.69
1811.20	97	0.60
1812.25	141	0.87
1813.05	130	0.81
1813.35	75	0.47
1814.05	59	0.37
1814.35	32	0.20
1815.40	257	1.59
1816.40	157	0.97
1817.40	27	0.17
1818.55	115	0.71
1819.70	137	0.85
1820.50	227	1.41
1821.65	144	0.89
1822.65	250	1.55
1823.60	65	0.40
1824.95	223	1.38
1825.85	494	3.06
1828.10	252	1.56
1829.20	67	0.42
1830.20	182	1.13
1831.40	179	1.11
1832.20	178	1.10
1833.40	243	1.51
1834.45	253	1.57
1835.60	90	0.56
1836.55	60	0.37
1837.70	356	2.21
1838.55	92	0.57
1839.50	13	0.08
1840.85	219	1.36
1841.90	11	0.07
1842.85	265	1.64
1843.30	334	2.07
1843.90	116	0.72
1845.25	367	2.28
1846.00	97	0.60
1846.55	32	0.20
1847.15	36	0.22
1847.60	27	0.17
1848.70	224	1.39
1849.70	174	1.08
1850.65	151	0.94
1851.90	101	0.63
1853.05	54	0.33
1854.25	71	0.44
1855.20	92	0.57
1855.70	153	0.95
1857.80	162	1.00
1858.50	118	0.73
1860.35	192	1.19
1861.15	261	1.62
1861.75	1190	7.38
1862.70	3	0.02
1864.50	86	0.53
1865.50	254	1.57
1866.65	243	1.51
1867.70	302	1.87
1868.60	121	0.75
1869.30	247	1.53
1870.10	157	0.97
1870.75	425	2.64
1871.90	15	0.09
1873.10	185	1.15
1873.75	206	1.28
1875.05	135	0.84
1875.55	19	0.12
1875.95	38	0.24
1877.00	30	0.19
1878.30	228	1.41
1879.45	387	2.40
1880.35	331	2.05
1881.95	156	0.97
1882.50	135	0.84
1883.60	86	0.53
1884.75	272	1.69
1885.95	60	0.37
1887.10	58	0.36
1888.00	271	1.68
1889.00	143	0.89
1890.20	187	1.16
1891.15	55	0.34
1892.25	229	1.42
1893.35	193	1.20
1894.45	428	2.65
1895.50	712	4.41
1896.45	83	0.51
1896.80	91	0.56
1897.70	336	2.08
1898.60	11	0.07
1899.95	258	1.60
1900.80	158	0.98
1901.80	23	0.14
1902.95	327	2.03
1903.40	103	0.64
1904.00	274	1.70
1905.20	270	1.67
1907.05	132	0.82
1908.30	248	1.54
1909.45	436	2.70
1910.45	136	0.84
1911.40	64	0.40
1912.55	270	1.67
1913.65	247	1.53
1914.80	325	2.02
1915.80	166	1.03
1916.85	181	1.12
1917.95	221	1.37
1919.05	403	2.50
1920.15	221	1.37
1921.15	289	1.79
1922.15	205	1.27
1923.35	193	1.20
1924.45	260	1.61
1925.40	156	0.97
1926.50	91	0.56
1927.60	211	1.31
1928.65	198	1.23
1929.70	218	1.35
1930.70	185	1.15
1931.85	100	0.62
1933.00	138	0.86
1934.00	289	1.79
1935.00	89	0.55
1936.15	165	1.02
1937.20	159	0.99
1938.30	755	4.68
1939.40	227	1.41
1940.45	173	1.07
1941.50	314	1.95
1942.55	355	2.20
1943.65	226	1.40
1944.70	217	1.35
1945.75	286	1.77
1946.90	368	2.28
1948.00	171	1.06
1948.95	416	2.58
1950.10	228	1.41
1951.05	320	1.98
1952.15	322	2.00
1953.10	144	0.89
1954.40	235	1.46
1955.35	457	2.83
1956.40	304	1.88
1957.55	350	2.17
1958.60	197	1.22
1959.70	384	2.38
1960.75	408	2.53
1961.75	145	0.90
1962.90	530	3.29
1963.85	277	1.72
1965.00	298	1.85
1966.05	778	4.82
1967.05	246	1.53
1968.20	270	1.67
1969.30	415	2.57
1970.30	307	1.90
1971.45	325	2.02
1972.40	326	2.02
1973.50	248	1.54
1974.60	394	2.44
1975.65	271	1.68
1976.70	240	1.49
1977.80	296	1.84
1978.90	295	1.83
1980.00	368	2.28
1981.00	516	3.20
1982.15	309	1.92
1983.20	315	1.95
1984.35	315	1.95
1985.20	265	1.64
1986.30	172	1.07
1987.40	342	2.12
1988.55	450	2.79
1989.55	339	2.10
1990.60	283	1.75
1991.70	220	1.36
1992.75	362	2.24
1993.80	416	2.58
1994.95	207	1.28
1995.90	161	1.00
1997.05	516	3.20
1998.10	194	1.20
1999.25	566	3.51
Event	2
