[MS Spectrum]
# of Peaks	1950
Raw Spectrum	[6.407],(scan:[1923])
Background	No Background Spectrum
Base Peak	m/z 119.90 (Inten : 306,926)
176.60	192	0.06
177.60	359	0.12
178.70	92	0.03
179.85	157	0.05
180.85	261	0.09
181.90	380	0.12
183.10	158	0.05
184.20	587	0.19
185.15	188	0.06
186.35	360	0.12
187.25	380	0.12
188.35	222	0.07
189.50	256	0.08
190.15	95	0.03
190.50	109	0.04
191.70	251	0.08
192.60	680	0.22
193.75	417	0.14
194.60	1943	0.63
195.90	638	0.21
196.95	1164	0.38
198.00	317	0.10
199.05	740	0.24
200.05	217	0.07
201.25	379	0.12
202.20	383	0.12
203.35	205	0.07
204.45	169	0.06
205.40	418	0.14
206.60	144	0.05
208.00	143	0.05
208.70	62	0.02
209.65	300	0.10
210.45	151	0.05
210.85	315	0.10
211.80	383	0.12
213.10	177	0.06
214.10	67	0.02
215.15	321	0.10
216.25	321	0.10
217.15	309	0.10
218.10	118	0.04
219.40	418	0.14
220.45	383	0.12
221.25	217	0.07
222.50	331	0.11
223.55	256	0.08
224.55	354	0.12
225.50	160	0.05
225.85	64	0.02
226.90	316	0.10
227.80	130	0.04
228.85	426	0.14
229.90	46	0.01
231.30	134	0.04
232.15	516	0.17
233.20	232	0.08
234.20	57	0.02
235.15	658	0.21
236.40	232	0.08
237.05	1666	0.54
238.45	450	0.15
239.75	124	0.04
240.55	211	0.07
241.85	429	0.14
242.80	61	0.02
243.90	844	0.27
244.70	319	0.10
245.05	109	0.04
246.15	227	0.07
246.95	283	0.09
248.20	210	0.07
249.25	114	0.04
250.00	81	0.03
250.80	779	0.25
252.35	348	0.11
253.45	308	0.10
254.40	78	0.03
255.70	23	0.01
256.65	190	0.06
258.95	80	0.03
259.85	269	0.09
260.85	69	0.02
261.20	71	0.02
262.00	206	0.07
263.05	300	0.10
264.10	68	0.02
265.10	138	0.04
266.30	542	0.18
267.25	726	0.24
268.00	11	0.00
268.80	158	0.05
269.35	179	0.06
270.30	705	0.23
271.65	186	0.06
272.55	189	0.06
273.65	257	0.08
274.05	348	0.11
274.70	242	0.08
275.05	158	0.05
276.20	56	0.02
276.80	277	0.09
277.95	179	0.06
278.90	249	0.08
279.35	72	0.02
280.15	225	0.07
281.25	46	0.01
282.20	105	0.03
282.50	133	0.04
283.35	386	0.13
284.35	324	0.11
285.55	144	0.05
286.90	462	0.15
287.60	1884	0.61
288.80	3636	1.18
289.60	76	0.02
290.95	212	0.07
291.95	319	0.10
292.85	178	0.06
293.95	52	0.02
294.35	96	0.03
295.05	237	0.08
295.90	9	0.00
296.70	162	0.05
297.20	174	0.06
298.40	459	0.15
299.20	217	0.07
299.90	443	0.14
301.20	51	0.02
302.10	323	0.11
303.60	631	0.21
304.60	3	0.00
305.60	1311	0.43
306.25	2326	0.76
306.95	104	0.03
308.00	1	0.00
308.90	2	0.00
309.70	61	0.02
310.35	37	0.01
310.95	138	0.04
311.30	35	0.01
312.15	461	0.15
313.05	238	0.08
313.60	176	0.06
314.00	114	0.04
315.20	180	0.06
316.20	163	0.05
316.60	121	0.04
317.50	700	0.23
318.90	14286	4.65
319.80	519	0.17
320.60	300	0.10
321.45	132	0.04
322.05	105	0.03
322.80	37	0.01
323.65	110	0.04
324.85	45	0.01
325.80	202	0.07
326.80	4	0.00
327.80	243	0.08
328.80	6	0.00
329.95	1782	0.58
330.70	25	0.01
331.50	1012	0.33
332.25	148	0.05
333.25	204	0.07
334.10	116	0.04
335.15	625	0.20
336.45	163	0.05
337.00	644	0.21
337.55	306	0.10
338.40	365	0.12
339.40	17	0.01
340.70	299	0.10
341.80	96	0.03
342.90	165	0.05
343.90	38	0.01
344.90	419	0.14
346.05	410	0.13
347.05	71	0.02
348.15	364	0.12
349.15	146	0.05
350.35	251	0.08
351.35	159	0.05
352.45	197	0.06
353.45	336	0.11
354.55	336	0.11
355.65	132	0.04
356.20	194	0.06
356.60	180	0.06
357.85	530	0.17
359.30	1520	0.50
359.90	5358	1.75
360.95	4722	1.54
362.10	130	0.04
363.05	194	0.06
364.20	200	0.07
365.15	303	0.10
366.25	748	0.24
367.25	168	0.05
368.45	117	0.04
369.35	1837	0.60
370.80	831	0.27
371.70	102	0.03
372.75	240	0.08
373.80	115	0.04
374.90	235	0.08
376.05	212	0.07
376.70	2155	0.70
378.15	165	0.05
379.10	155	0.05
380.25	169	0.06
381.20	206	0.07
382.05	2628	0.86
383.50	378	0.12
384.45	158	0.05
385.55	143	0.05
386.55	135	0.04
387.70	280	0.09
388.75	308	0.10
389.70	52	0.02
391.00	157	0.05
392.00	270	0.09
393.15	223	0.07
394.05	176	0.06
395.20	1169	0.38
396.40	1612	0.53
397.40	1749	0.57
398.50	162	0.05
399.40	606	0.20
400.55	274	0.09
401.80	321	0.10
402.75	230	0.07
403.70	255	0.08
404.90	255	0.08
405.85	80	0.03
407.05	126	0.04
408.00	71	0.02
409.05	1343	0.44
410.10	376	0.12
411.10	1887	0.61
412.30	212	0.07
413.40	279	0.09
414.40	27	0.01
415.50	165	0.05
416.50	163	0.05
417.60	255	0.08
418.80	299	0.10
419.90	106	0.03
420.85	323	0.11
421.90	106	0.03
423.10	197	0.06
424.05	199	0.06
425.10	270	0.09
426.30	1350	0.44
427.20	120	0.04
427.65	42	0.01
428.30	368	0.12
429.30	153	0.05
430.50	350	0.11
431.55	108	0.04
432.60	278	0.09
433.80	1954	0.64
434.75	369	0.12
435.85	530	0.17
436.85	544	0.18
437.90	250	0.08
439.10	303	0.10
440.15	192	0.06
441.10	152	0.05
442.20	403	0.13
443.25	217	0.07
444.40	391	0.13
445.50	398	0.13
446.50	344	0.11
447.55	289	0.09
448.60	1143	0.37
449.65	144	0.05
450.70	501	0.16
451.60	821	0.27
452.90	352	0.11
453.95	136	0.04
455.00	329	0.11
456.10	3364	1.10
457.15	402	0.13
458.20	443	0.14
459.00	66	0.02
459.85	1433	0.47
460.70	53	0.02
461.60	131	0.04
462.45	380	0.12
463.55	345	0.11
464.70	214	0.07
465.50	1024	0.33
466.75	132	0.04
467.80	791	0.26
469.20	292	0.10
470.00	320	0.10
470.95	621	0.20
472.05	350	0.11
473.15	320	0.10
474.25	421	0.14
475.25	404	0.13
476.30	283	0.09
477.50	481	0.16
478.55	323	0.11
479.55	158	0.05
480.75	593	0.19
481.65	375	0.12
482.75	211	0.07
483.95	1453	0.47
484.90	406	0.13
485.95	230	0.07
487.10	349	0.11
488.15	276	0.09
489.20	240	0.08
490.30	442	0.14
491.20	87	0.03
492.40	297	0.10
493.50	321	0.10
494.45	368	0.12
496.00	773	0.25
496.60	471	0.15
497.80	353	0.12
498.35	728	0.24
498.90	771	0.25
499.90	467	0.15
501.05	190	0.06
502.05	168	0.05
503.10	313	0.10
504.05	429	0.14
505.15	307	0.10
506.30	293	0.10
507.40	306	0.10
508.60	585	0.19
509.45	248	0.08
510.70	1350	0.44
511.70	328	0.11
512.65	266	0.09
513.85	515	0.17
514.95	442	0.14
515.95	200	0.07
517.15	404	0.13
518.00	518	0.17
519.10	482	0.16
520.35	193	0.06
521.30	309	0.10
521.85	583	0.19
522.35	367	0.12
523.45	271	0.09
524.45	188	0.06
525.50	172	0.06
526.65	344	0.11
527.75	504	0.16
528.85	202	0.07
529.85	270	0.09
530.90	146	0.05
532.00	348	0.11
533.10	211	0.07
534.20	338	0.11
535.20	266	0.09
536.30	267	0.09
537.40	290	0.09
538.45	241	0.08
539.50	130	0.04
540.60	187	0.06
541.60	26	0.01
542.70	23	0.01
543.75	226	0.07
544.85	1078	0.35
545.95	117	0.04
547.10	436	0.14
548.10	225	0.07
549.25	267	0.09
550.25	231	0.08
551.35	268	0.09
552.30	402	0.13
553.45	196	0.06
555.65	333	0.11
556.05	83	0.03
556.60	249	0.08
557.65	273	0.09
558.85	307	0.10
559.85	314	0.10
560.95	155	0.05
562.25	717	0.23
563.15	137	0.04
564.15	89	0.03
565.25	744	0.24
567.40	121	0.04
568.00	60	0.02
568.50	405	0.13
569.60	80	0.03
570.10	192	0.06
570.55	174	0.06
571.65	149	0.05
572.45	398	0.13
573.80	109	0.04
574.80	1136	0.37
575.70	5	0.00
576.55	80	0.03
577.00	144	0.05
577.65	87	0.03
578.05	195	0.06
579.15	149	0.05
579.70	59	0.02
581.30	80	0.03
582.30	273	0.09
583.35	155	0.05
584.55	220	0.07
585.75	668	0.22
586.65	166	0.05
587.10	328	0.11
588.30	36	0.01
588.70	227	0.07
589.70	1411	0.46
590.75	665	0.22
592.00	169	0.06
593.05	211	0.07
593.55	67	0.02
594.85	189	0.06
596.35	361	0.12
596.75	99	0.03
597.85	398	0.13
598.55	183	0.06
599.00	124	0.04
599.45	24	0.01
600.60	100	0.03
601.60	176	0.06
602.20	41	0.01
602.65	83	0.03
603.85	167	0.05
604.25	54	0.02
604.80	55	0.02
606.05	107	0.03
607.00	13	0.00
609.30	165	0.05
610.20	60	0.02
611.75	133	0.04
612.95	135	0.04
613.45	40	0.01
614.45	98	0.03
615.00	369	0.12
616.05	47	0.02
617.15	151	0.05
617.70	200	0.07
618.10	41	0.01
618.95	164	0.05
619.85	233	0.08
621.50	76	0.02
622.00	134	0.04
622.45	151	0.05
623.50	6	0.00
624.50	275	0.09
625.50	15	0.00
626.35	28	0.01
626.75	68	0.02
627.35	67	0.02
629.00	141	0.05
630.00	58	0.02
630.95	189	0.06
631.95	118	0.04
633.15	115	0.04
634.25	133	0.04
634.90	78	0.03
635.25	54	0.02
636.35	258	0.08
637.60	141	0.05
638.60	189	0.06
639.30	80	0.03
640.25	97	0.03
640.65	84	0.03
641.35	47	0.02
641.75	74	0.02
642.95	181	0.06
643.90	46	0.01
644.95	221	0.07
646.05	263	0.09
646.65	58	0.02
647.15	73	0.02
648.10	45	0.01
649.00	941	0.31
649.85	99	0.03
650.20	89	0.03
651.00	54	0.02
651.55	146	0.05
652.45	249	0.08
653.50	10	0.00
654.90	1319	0.43
655.70	108	0.04
656.20	383	0.12
656.85	136	0.04
657.90	278	0.09
658.40	62	0.02
658.90	90	0.03
660.00	102	0.03
661.00	278	0.09
662.10	203	0.07
663.20	102	0.03
664.30	196	0.06
665.30	10	0.00
666.30	95	0.03
667.50	144	0.05
668.40	306	0.10
669.60	162	0.05
670.60	497	0.16
671.70	14	0.00
672.90	715	0.23
673.75	211	0.07
674.90	163	0.05
675.85	550	0.18
677.10	187	0.06
678.05	577	0.19
679.30	1050	0.34
680.30	154	0.05
681.30	238	0.08
682.30	357	0.12
683.45	232	0.08
684.55	140	0.05
685.65	204	0.07
686.80	98	0.03
687.65	87	0.03
688.80	305	0.10
689.80	3	0.00
690.95	516	0.17
692.05	1112	0.36
693.15	132	0.04
694.15	272	0.09
695.25	145	0.05
696.40	217	0.07
697.55	829	0.27
698.45	338	0.11
699.55	77	0.03
700.60	157	0.05
702.80	396	0.13
703.80	147	0.05
705.00	256	0.08
706.05	539	0.18
706.95	268	0.09
708.20	136	0.04
709.10	246	0.08
710.30	330	0.11
711.30	410	0.13
712.40	290	0.09
713.45	163	0.05
714.55	200	0.07
715.65	330	0.11
716.60	754	0.25
717.40	45	0.01
718.15	567	0.18
718.75	555	0.18
719.90	201	0.07
720.85	254	0.08
722.00	412	0.13
723.10	546	0.18
724.15	355	0.12
725.25	116	0.04
726.25	244	0.08
727.30	395	0.13
728.40	354	0.12
729.50	152	0.05
730.45	395	0.13
731.65	465	0.15
732.65	1056	0.34
733.55	3058	1.00
734.80	333	0.11
735.95	279	0.09
736.80	36	0.01
738.00	105	0.03
739.05	307	0.10
740.15	279	0.09
741.20	273	0.09
742.25	137	0.04
743.30	393	0.13
744.40	474	0.15
745.55	218	0.07
746.30	2612	0.85
746.90	753	0.25
747.60	417	0.14
748.55	281	0.09
749.85	98	0.03
750.95	294	0.10
751.90	419	0.14
753.10	316	0.10
753.80	1424	0.46
755.10	320	0.10
756.25	594	0.19
757.25	257	0.08
758.30	5442	1.77
759.30	1085	0.35
760.50	178	0.06
761.65	1254	0.41
762.80	154	0.05
763.65	233	0.08
764.60	7	0.00
765.95	291	0.09
766.95	357	0.12
767.95	169	0.06
768.95	474	0.15
770.10	192	0.06
771.20	302	0.10
772.15	1881	0.61
772.70	405	0.13
773.55	486	0.16
774.40	144	0.05
775.80	491	0.16
776.60	119	0.04
777.55	261	0.09
778.70	172	0.06
779.95	989	0.32
780.70	356	0.12
782.00	56	0.02
782.95	327	0.11
784.10	165	0.05
785.20	449	0.15
786.15	323	0.11
787.05	140	0.05
788.25	477	0.16
789.35	150	0.05
790.40	463	0.15
791.05	75	0.02
791.80	18	0.01
792.55	355	0.12
793.70	77	0.03
794.30	48	0.02
794.70	132	0.04
795.75	533	0.17
796.95	90	0.03
798.05	88	0.03
798.60	153	0.05
799.05	214	0.07
799.65	184	0.06
800.15	260	0.08
801.50	152	0.05
802.40	14	0.00
803.30	294	0.10
804.30	61	0.02
805.20	42	0.01
806.20	2180	0.71
806.90	9	0.00
807.70	149	0.05
808.70	69	0.02
809.85	373	0.12
810.60	596	0.19
811.45	145	0.05
811.90	88	0.03
813.05	87	0.03
814.00	153	0.05
815.05	49	0.02
816.20	269	0.09
817.25	160	0.05
818.30	220	0.07
819.75	1091	0.36
820.45	459	0.15
821.50	75	0.02
823.60	202	0.07
825.50	240	0.08
827.50	95	0.03
828.60	98	0.03
829.00	147	0.05
829.70	46	0.01
830.10	59	0.02
831.15	221	0.07
832.65	870	0.28
833.30	145	0.05
834.80	85	0.03
835.45	99	0.03
836.10	96	0.03
836.55	45	0.01
837.10	33	0.01
837.70	292	0.10
838.05	131	0.04
838.70	140	0.05
839.30	52	0.02
839.75	2412	0.79
840.45	781	0.25
841.40	863	0.28
841.95	199	0.06
842.55	289	0.09
842.95	100	0.03
843.90	30	0.01
844.90	12	0.00
846.25	191	0.06
846.65	91	0.03
847.20	75	0.02
847.80	50	0.02
849.40	299	0.10
849.90	401	0.13
850.40	516	0.17
851.40	10	0.00
852.55	157	0.05
853.65	103	0.03
854.75	180	0.06
855.15	55	0.02
856.00	7	0.00
856.90	171	0.06
857.95	63	0.02
858.45	83	0.03
859.05	153	0.05
860.15	144	0.05
861.20	284	0.09
862.20	139	0.05
862.70	22	0.01
863.50	9	0.00
864.30	123	0.04
865.00	54	0.02
865.45	57	0.02
866.40	17	0.01
867.55	92	0.03
868.65	89	0.03
869.40	26	0.01
870.25	159	0.05
870.85	56	0.02
871.80	176	0.06
872.40	5961	1.94
873.50	119	0.04
874.10	102	0.03
874.60	88	0.03
876.15	136	0.04
877.20	90	0.03
877.80	215	0.07
878.30	200	0.07
880.05	149	0.05
880.40	145	0.05
881.40	8	0.00
882.65	106	0.03
883.10	358	0.12
883.60	174	0.06
884.60	18	0.01
885.95	151	0.05
886.25	118	0.04
887.30	11	0.00
888.20	10	0.00
888.95	178	0.06
890.25	180	0.06
891.20	40	0.01
892.25	174	0.06
892.70	129	0.04
894.40	190	0.06
895.20	260	0.08
896.10	12	0.00
897.55	88	0.03
899.75	71	0.02
900.25	195	0.06
900.70	375	0.12
901.40	48	0.02
902.45	111	0.04
902.90	97	0.03
903.95	142	0.05
905.05	52	0.02
906.05	197	0.06
907.25	98	0.03
907.65	305	0.10
908.25	89	0.03
909.35	96	0.03
910.40	105	0.03
911.35	78	0.03
912.55	120	0.04
913.10	125	0.04
914.55	161	0.05
915.55	427	0.14
916.70	172	0.06
918.00	149	0.05
918.95	181	0.06
919.65	100	0.03
920.10	280	0.09
920.55	55	0.02
921.10	95	0.03
922.10	215	0.07
922.65	68	0.02
923.20	103	0.03
924.00	41	0.01
924.80	130	0.04
925.35	213	0.07
925.90	39	0.01
926.40	207	0.07
927.45	89	0.03
928.20	55	0.02
928.60	167	0.05
930.50	710	0.23
931.65	152	0.05
933.45	103	0.03
934.40	4	0.00
936.90	531	0.17
937.55	238	0.08
939.90	103	0.03
940.80	7	0.00
941.70	28	0.01
942.45	66	0.02
943.15	177	0.06
943.50	166	0.05
945.10	90	0.03
945.90	1	0.00
946.75	168	0.05
947.30	223	0.07
948.30	27	0.01
949.60	126	0.04
951.00	41	0.01
951.60	74	0.02
952.65	134	0.04
953.25	44	0.01
953.80	48	0.02
954.20	42	0.01
954.85	58	0.02
955.45	230	0.07
956.95	221	0.07
957.45	128	0.04
957.90	41	0.01
959.05	272	0.09
960.05	126	0.04
962.30	144	0.05
963.45	236	0.08
964.50	112	0.04
965.05	94	0.03
965.60	112	0.04
966.35	258	0.08
967.10	46	0.01
967.55	107	0.03
968.15	108	0.04
969.00	6	0.00
969.85	68	0.02
971.80	3	0.00
972.80	199	0.06
974.05	39	0.01
975.10	223	0.07
976.65	158	0.05
979.00	206	0.07
979.35	114	0.04
980.40	5	0.00
981.40	766	0.25
982.00	261	0.09
982.65	131	0.04
983.70	42	0.01
984.60	415	0.14
985.70	17	0.01
987.85	197	0.06
989.05	239	0.08
990.10	244	0.08
991.65	159	0.05
992.40	113	0.04
993.30	123	0.04
993.80	61	0.02
994.55	145	0.05
996.05	115	0.04
996.80	249	0.08
997.60	159	0.05
998.75	40	0.01
999.15	66	0.02
999.90	77	0.03
1000.90	200	0.07
1002.05	375	0.12
1003.00	98	0.03
1004.00	70	0.02
1005.10	85	0.03
1005.60	91	0.03
1006.15	78	0.03
1006.55	55	0.02
1007.40	409	0.13
1008.75	267	0.09
1009.40	140	0.05
1011.05	33	0.01
1011.50	115	0.04
1012.50	44	0.01
1013.40	9	0.00
1014.20	110	0.04
1014.80	82	0.03
1016.10	190	0.06
1017.05	160	0.05
1017.80	21	0.01
1018.60	160	0.05
1019.05	122	0.04
1019.45	69	0.02
1021.55	238	0.08
1023.50	134	0.04
1023.95	126	0.04
1024.55	264	0.09
1027.00	143	0.05
1027.65	154	0.05
1028.20	97	0.03
1029.10	107	0.03
1030.00	170	0.06
1030.85	25	0.01
1031.30	74	0.02
1032.10	192	0.06
1033.30	344	0.11
1034.30	8	0.00
1035.20	32	0.01
1035.60	96	0.03
1036.20	228	0.07
1037.50	164	0.05
1038.45	89	0.03
1038.85	131	0.04
1039.45	92	0.03
1040.15	55	0.02
1041.10	12	0.00
1042.05	105	0.03
1043.15	371	0.12
1044.10	215	0.07
1045.20	176	0.06
1046.25	250	0.08
1047.25	359	0.12
1048.55	59	0.02
1049.35	37	0.01
1050.60	322	0.10
1051.50	311	0.10
1052.85	244	0.08
1053.80	31	0.01
1054.85	141	0.05
1055.95	121	0.04
1057.00	181	0.06
1057.70	80	0.03
1059.15	145	0.05
1059.75	1704	0.56
1060.50	16	0.01
1061.25	117	0.04
1062.30	142	0.05
1063.60	73	0.02
1064.50	82	0.03
1065.65	221	0.07
1066.55	192	0.06
1067.45	102	0.03
1068.85	216	0.07
1069.95	90	0.03
1071.05	269	0.09
1072.00	60	0.02
1073.10	160	0.05
1074.25	829	0.27
1075.00	243	0.08
1076.25	320	0.10
1077.35	206	0.07
1078.50	240	0.08
1079.50	124	0.04
1080.60	320	0.10
1081.65	175	0.06
1083.85	235	0.08
1084.70	859	0.28
1086.00	64	0.02
1087.05	232	0.08
1087.60	828	0.27
1088.10	126	0.04
1089.05	232	0.08
1090.35	111	0.04
1091.35	252	0.08
1092.45	160	0.05
1093.00	104	0.03
1093.55	167	0.05
1094.25	58	0.02
1095.50	45	0.01
1096.85	1250	0.41
1097.75	78	0.03
1098.45	17	0.01
1099.75	231	0.08
1101.75	796	0.26
1102.90	459	0.15
1104.10	117	0.04
1105.30	230	0.07
1106.20	316	0.10
1107.10	1181	0.38
1108.15	250	0.08
1109.35	40	0.01
1110.50	158	0.05
1111.65	127	0.04
1112.30	199	0.06
1112.70	148	0.05
1113.40	75	0.02
1113.75	34	0.01
1115.15	1759	0.57
1116.00	288	0.09
1116.95	423	0.14
1117.50	134	0.04
1118.30	16	0.01
1119.15	117	0.04
1120.25	112	0.04
1121.20	142	0.05
1122.10	188	0.06
1123.05	185	0.06
1124.45	211	0.07
1125.95	1891	0.62
1126.60	414	0.13
1128.75	75	0.02
1129.50	239	0.08
1131.30	28	0.01
1131.95	460	0.15
1132.70	75	0.02
1133.70	2	0.00
1134.80	156	0.05
1135.85	78	0.03
1136.15	72	0.02
1137.30	48	0.02
1138.30	1246	0.41
1139.15	230	0.07
1140.20	101	0.03
1141.25	87	0.03
1142.20	9	0.00
1143.25	108	0.04
1144.65	110	0.04
1145.50	163	0.05
1145.85	81	0.03
1146.80	102	0.03
1148.00	113	0.04
1148.90	25	0.01
1149.75	127	0.04
1150.70	5	0.00
1151.95	48	0.02
1153.05	160	0.05
1153.45	113	0.04
1154.15	135	0.04
1155.30	155	0.05
1156.55	68	0.02
1157.40	349	0.11
1158.30	140	0.05
1159.50	318	0.10
1160.50	9	0.00
1161.65	280	0.09
1162.80	200	0.07
1164.05	340	0.11
1164.60	689	0.22
1165.40	10	0.00
1166.20	211	0.07
1167.10	106	0.03
1168.10	101	0.03
1168.45	35	0.01
1169.50	4	0.00
1170.40	156	0.05
1171.25	107	0.03
1171.55	69	0.02
1172.40	2	0.00
1173.35	108	0.04
1173.65	72	0.02
1174.60	218	0.07
1175.60	19	0.01
1176.60	12	0.00
1177.70	287	0.09
1179.00	33	0.01
1179.80	3	0.00
1180.80	106	0.03
1181.05	97	0.03
1182.20	280	0.09
1183.10	261	0.09
1184.10	23	0.01
1185.15	178	0.06
1186.15	118	0.04
1186.50	139	0.05
1187.35	234	0.08
1188.65	611	0.20
1189.70	46	0.01
1190.70	13	0.00
1191.65	34	0.01
1192.85	370	0.12
1194.00	134	0.04
1194.90	395	0.13
1195.65	71	0.02
1196.20	89	0.03
1197.10	293	0.10
1198.00	228	0.07
1198.40	151	0.05
1199.20	292	0.10
1200.40	247	0.08
1201.35	490	0.16
1202.55	62	0.02
1203.60	221	0.07
1204.60	196	0.06
1205.50	206	0.07
1206.75	269	0.09
1207.70	191	0.06
1208.70	47	0.02
1209.90	286	0.09
1211.05	129	0.04
1212.20	37	0.01
1213.00	252	0.08
1213.35	144	0.05
1214.20	10	0.00
1215.15	80	0.03
1216.15	170	0.06
1216.50	157	0.05
1217.35	70	0.02
1218.65	181	0.06
1219.70	72	0.02
1220.45	82	0.03
1221.65	171	0.06
1222.65	198	0.06
1224.85	247	0.08
1225.80	205	0.07
1227.05	233	0.08
1228.15	300	0.10
1229.25	195	0.06
1230.20	45	0.01
1231.20	292	0.10
1232.45	136	0.04
1233.25	58	0.02
1233.55	75	0.02
1234.30	190	0.06
1235.85	98	0.03
1237.85	1660	0.54
1238.80	50	0.02
1239.80	198	0.06
1240.65	266	0.09
1241.85	269	0.09
1242.90	272	0.09
1243.95	77	0.03
1245.00	217	0.07
1246.10	228	0.07
1246.55	217	0.07
1247.05	209	0.07
1248.15	103	0.03
1249.10	58	0.02
1250.30	329	0.11
1251.35	150	0.05
1252.65	251	0.08
1253.60	33	0.01
1254.65	22	0.01
1255.65	228	0.07
1256.70	99	0.03
1258.05	194	0.06
1258.80	157	0.05
1259.95	132	0.04
1261.05	107	0.03
1262.05	190	0.06
1263.10	155	0.05
1264.15	163	0.05
1264.55	52	0.02
1265.50	8	0.00
1266.45	199	0.06
1267.55	311	0.10
1268.50	177	0.06
1269.50	212	0.07
1270.60	196	0.06
1271.85	74	0.02
1272.85	341	0.11
1273.80	303	0.10
1274.95	263	0.09
1275.90	181	0.06
1277.10	178	0.06
1278.15	103	0.03
1278.45	68	0.02
1279.15	241	0.08
1280.20	156	0.05
1281.35	360	0.12
1282.45	494	0.16
1283.40	17	0.01
1284.60	425	0.14
1285.60	394	0.13
1286.85	115	0.04
1287.85	252	0.08
1288.75	247	0.08
1290.05	69	0.02
1291.05	343	0.11
1293.00	162	0.05
1294.15	131	0.04
1294.55	237	0.08
1295.15	294	0.10
1296.20	307	0.10
1298.35	131	0.04
1299.50	86	0.03
1299.90	196	0.06
1300.60	289	0.09
1301.85	66	0.02
1302.80	12	0.00
1304.00	50	0.02
1304.90	233	0.08
1306.30	78	0.03
1307.20	145	0.05
1308.20	21	0.01
1309.20	46	0.01
1310.15	141	0.05
1311.20	121	0.04
1312.50	249	0.08
1313.45	337	0.11
1314.65	435	0.14
1315.80	57	0.02
1316.80	25	0.01
1317.75	172	0.06
1318.70	288	0.09
1319.05	122	0.04
1320.10	112	0.04
1320.85	262	0.09
1322.15	76	0.02
1322.95	1044	0.34
1323.95	105	0.03
1325.25	150	0.05
1326.25	153	0.05
1327.15	176	0.06
1327.50	247	0.08
1328.15	197	0.06
1329.35	117	0.04
1330.40	188	0.06
1331.45	114	0.04
1332.55	265	0.09
1333.60	198	0.06
1335.70	105	0.03
1336.75	327	0.11
1337.15	82	0.03
1337.75	223	0.07
1339.05	93	0.03
1340.15	224	0.07
1341.10	43	0.01
1342.05	312	0.10
1343.25	255	0.08
1344.15	131	0.04
1345.50	175	0.06
1346.20	216	0.07
1347.55	394	0.13
1348.50	156	0.05
1349.55	71	0.02
1350.55	284	0.09
1351.60	267	0.09
1352.75	329	0.11
1353.70	317	0.10
1354.75	96	0.03
1355.10	138	0.04
1356.10	104	0.03
1357.00	482	0.16
1357.95	147	0.05
1359.15	153	0.05
1360.05	333	0.11
1361.00	18	0.01
