[MS Spectrum]
# of Peaks	1958
Raw Spectrum	[7.009],(scan:[2104])
Background	No Background Spectrum
Base Peak	m/z 52.75 (Inten : 12,516)
224.45	198	1.58
225.05	133	1.06
225.95	302	2.41
226.90	172	1.37
227.30	133	1.06
228.20	541	4.32
228.90	226	1.81
230.05	690	5.51
231.10	43	0.34
231.55	93	0.74
232.50	423	3.38
233.10	436	3.48
233.45	260	2.08
234.35	573	4.58
235.50	626	5.00
236.35	174	1.39
236.90	453	3.62
237.75	871	6.96
238.55	310	2.48
239.00	170	1.36
239.70	803	6.42
240.70	162	1.29
241.75	622	4.97
242.30	251	2.01
243.25	826	6.60
244.05	596	4.76
245.05	297	2.37
246.30	493	3.94
247.30	568	4.54
248.20	465	3.72
249.35	224	1.79
250.05	509	4.07
250.65	337	2.69
251.40	337	2.69
251.95	301	2.40
252.70	268	2.14
253.60	428	3.42
254.50	194	1.55
255.05	416	3.32
256.00	763	6.10
257.05	810	6.47
257.90	117	0.93
259.00	364	2.91
259.65	688	5.50
260.30	249	1.99
261.35	544	4.35
262.10	545	4.35
262.55	171	1.37
263.30	533	4.26
264.45	614	4.91
265.30	876	7.00
266.60	518	4.14
267.65	427	3.41
268.70	295	2.36
269.70	456	3.64
270.60	576	4.60
271.20	397	3.17
271.75	332	2.65
272.25	288	2.30
272.90	434	3.47
274.05	745	5.95
275.20	413	3.30
276.10	385	3.08
277.05	432	3.45
277.60	152	1.21
278.25	321	2.56
279.45	905	7.23
280.50	838	6.70
281.55	363	2.90
282.55	495	3.95
283.05	175	1.40
283.70	298	2.38
284.75	180	1.44
285.90	507	4.05
286.95	455	3.64
288.10	469	3.75
289.15	378	3.02
289.95	540	4.31
291.15	225	1.80
291.50	205	1.64
292.25	459	3.67
292.75	202	1.61
293.45	483	3.86
294.50	576	4.60
295.55	445	3.56
296.65	339	2.71
297.05	104	0.83
297.65	453	3.62
298.70	828	6.62
299.90	339	2.71
300.95	459	3.67
302.05	689	5.50
303.00	503	4.02
304.10	521	4.16
305.15	304	2.43
306.30	509	4.07
307.35	473	3.78
308.25	349	2.79
309.45	515	4.11
310.50	273	2.18
311.70	639	5.11
312.70	445	3.56
313.75	251	2.01
314.70	286	2.29
315.90	415	3.32
317.00	589	4.71
318.00	278	2.22
319.10	521	4.16
320.20	334	2.67
321.40	646	5.16
322.35	744	5.94
323.35	166	1.33
324.50	201	1.61
325.50	504	4.03
326.60	450	3.60
327.70	363	2.90
328.80	305	2.44
329.90	315	2.52
330.25	163	1.30
330.95	681	5.44
332.00	455	3.64
333.00	189	1.51
334.25	991	7.92
335.20	298	2.38
336.30	576	4.60
337.30	297	2.37
337.70	257	2.05
338.35	271	2.17
339.60	601	4.80
340.50	369	2.95
341.55	131	1.05
341.95	141	1.13
342.70	446	3.56
343.80	241	1.93
344.20	156	1.25
344.90	144	1.15
346.05	447	3.57
347.00	339	2.71
348.10	389	3.11
349.20	462	3.69
350.20	260	2.08
351.25	406	3.24
352.45	539	4.31
353.50	291	2.33
354.55	758	6.06
355.55	416	3.32
356.80	511	4.08
357.70	212	1.69
358.75	157	1.25
359.25	102	0.81
359.90	466	3.72
360.95	368	2.94
361.95	308	2.46
363.05	366	2.92
364.15	542	4.33
365.25	355	2.84
366.30	395	3.16
367.40	453	3.62
368.40	147	1.17
369.50	420	3.36
370.60	411	3.28
371.65	369	2.95
372.75	402	3.21
373.75	393	3.14
374.85	352	2.81
375.95	596	4.76
377.05	296	2.36
378.05	225	1.80
379.25	549	4.39
380.25	445	3.56
381.30	324	2.59
382.40	417	3.33
383.35	340	2.72
384.45	373	2.98
385.55	431	3.44
386.55	182	1.45
387.70	423	3.38
388.80	367	2.93
389.85	412	3.29
390.90	505	4.03
392.00	581	4.64
393.25	482	3.85
394.05	398	3.18
395.20	528	4.22
396.35	473	3.78
397.15	188	1.50
397.45	124	0.99
398.40	301	2.40
399.50	447	3.57
400.60	373	2.98
401.60	342	2.73
402.70	354	2.83
403.70	369	2.95
404.80	149	1.19
405.90	395	3.16
407.00	365	2.92
408.05	414	3.31
409.10	534	4.27
410.25	301	2.40
411.30	382	3.05
412.30	496	3.96
413.40	438	3.50
414.50	432	3.45
415.55	460	3.68
416.60	451	3.60
417.70	480	3.84
418.75	385	3.08
419.85	194	1.55
420.90	415	3.32
421.95	432	3.45
423.05	229	1.83
424.15	598	4.78
425.30	374	2.99
426.30	614	4.91
427.40	490	3.91
428.40	252	2.01
429.50	416	3.32
430.65	606	4.84
431.60	289	2.31
432.65	437	3.49
433.70	424	3.39
434.85	378	3.02
435.85	549	4.39
436.90	349	2.79
438.15	206	1.65
439.10	517	4.13
440.20	340	2.72
441.30	365	2.92
442.45	394	3.15
443.40	286	2.29
444.50	580	4.63
445.55	578	4.62
446.65	540	4.31
447.75	544	4.35
448.75	438	3.50
449.90	169	1.35
450.90	499	3.99
452.00	385	3.08
453.05	207	1.65
454.15	459	3.67
455.20	428	3.42
456.30	397	3.17
457.30	235	1.88
458.40	341	2.72
459.45	372	2.97
460.55	625	4.99
461.60	224	1.79
462.75	399	3.19
463.85	390	3.12
464.90	280	2.24
466.00	249	1.99
467.05	229	1.83
468.15	506	4.04
469.15	522	4.17
470.25	284	2.27
471.25	313	2.50
472.35	509	4.07
473.50	377	3.01
474.50	406	3.24
475.45	312	2.49
476.70	351	2.80
477.75	407	3.25
478.80	446	3.56
479.90	195	1.56
481.00	310	2.48
482.05	389	3.11
483.10	385	3.08
484.10	149	1.19
485.25	393	3.14
486.30	290	2.32
487.35	170	1.36
488.40	235	1.88
489.60	284	2.27
490.60	363	2.90
491.65	313	2.50
492.70	386	3.08
493.75	333	2.66
494.90	331	2.64
496.00	404	3.23
497.00	402	3.21
498.10	492	3.93
499.15	498	3.98
500.20	475	3.80
501.30	436	3.48
502.25	380	3.04
503.45	314	2.51
504.60	451	3.60
505.50	585	4.67
506.65	319	2.55
507.65	506	4.04
508.80	438	3.50
509.85	311	2.48
510.90	477	3.81
511.90	361	2.88
513.05	201	1.61
514.10	316	2.52
515.20	499	3.99
516.35	353	2.82
517.25	243	1.94
518.35	246	1.97
519.35	435	3.48
520.55	354	2.83
521.55	110	0.88
522.65	487	3.89
523.65	190	1.52
524.80	342	2.73
525.90	428	3.42
526.95	226	1.81
528.10	198	1.58
529.10	499	3.99
530.15	215	1.72
531.20	177	1.41
532.30	449	3.59
533.35	276	2.21
534.55	615	4.91
535.50	303	2.42
536.60	349	2.79
537.75	536	4.28
538.65	227	1.81
539.75	370	2.96
540.80	378	3.02
541.95	285	2.28
543.10	402	3.21
544.10	250	2.00
545.15	367	2.93
546.25	457	3.65
547.40	511	4.08
548.30	444	3.55
549.40	191	1.53
550.55	235	1.88
551.60	391	3.12
552.70	632	5.05
553.75	325	2.60
554.70	47	0.38
555.10	68	0.54
555.95	368	2.94
556.85	173	1.38
558.00	457	3.65
559.10	368	2.94
560.15	382	3.05
561.25	406	3.24
562.25	278	2.22
563.35	432	3.45
564.50	260	2.08
565.50	438	3.50
566.55	100	0.80
567.75	298	2.38
568.85	353	2.82
569.80	155	1.24
570.85	167	1.33
572.00	340	2.72
573.05	376	3.00
574.15	375	3.00
575.30	216	1.73
576.30	235	1.88
577.35	210	1.68
577.70	192	1.53
578.60	46	0.37
579.40	189	1.51
580.60	298	2.38
581.60	156	1.25
582.20	78	0.62
582.85	441	3.52
583.70	335	2.68
584.85	145	1.16
586.00	423	3.38
587.05	520	4.15
588.30	2791	22.30
589.15	264	2.11
590.25	160	1.28
591.35	222	1.77
592.50	396	3.16
593.35	137	1.09
594.60	234	1.87
595.75	418	3.34
596.60	157	1.25
597.10	28	0.22
597.70	185	1.48
598.80	150	1.20
599.95	384	3.07
601.05	344	2.75
602.10	299	2.39
602.45	125	1.00
603.20	85	0.68
604.20	354	2.83
605.20	259	2.07
606.25	230	1.84
607.50	340	2.72
608.45	170	1.36
609.50	133	1.06
610.65	185	1.48
611.60	103	0.82
612.80	316	2.52
613.15	124	0.99
613.80	239	1.91
615.05	335	2.68
616.10	243	1.94
617.40	85	0.68
618.10	114	0.91
619.30	524	4.19
620.35	391	3.12
621.30	136	1.09
622.40	198	1.58
623.45	216	1.73
624.60	253	2.02
624.95	133	1.06
625.60	146	1.17
626.75	153	1.22
627.05	129	1.03
627.85	285	2.28
628.80	228	1.82
629.15	156	1.25
630.00	305	2.44
631.00	238	1.90
632.15	227	1.81
632.45	171	1.37
633.15	295	2.36
634.25	246	1.97
635.20	158	1.26
636.45	313	2.50
637.60	511	4.08
638.50	151	1.21
639.55	205	1.64
640.65	251	2.01
641.70	90	0.72
642.85	346	2.76
643.90	291	2.33
644.95	260	2.08
646.20	454	3.63
647.15	107	0.85
648.45	71	0.57
649.35	311	2.48
650.40	266	2.13
651.45	180	1.44
652.80	201	1.61
653.60	52	0.42
654.45	1626	12.99
655.90	396	3.16
656.85	60	0.48
657.75	403	3.22
659.00	125	1.00
660.00	70	0.56
661.10	250	2.00
662.10	311	2.48
663.10	257	2.05
664.25	71	0.57
664.60	81	0.65
665.30	190	1.52
666.55	281	2.25
667.50	243	1.94
668.50	124	0.99
668.95	20	0.16
669.80	310	2.48
670.70	198	1.58
671.95	270	2.16
673.00	299	2.39
673.90	136	1.09
675.00	193	1.54
676.05	226	1.81
677.25	218	1.74
678.20	186	1.49
678.70	88	0.70
679.30	302	2.41
680.30	304	2.43
681.60	159	1.27
682.50	130	1.04
683.75	197	1.57
684.60	314	2.51
685.85	110	0.88
687.20	90	0.72
687.85	188	1.50
688.80	64	0.51
689.25	137	1.09
690.15	181	1.45
691.15	121	0.97
692.25	151	1.21
693.55	187	1.49
694.25	228	1.82
694.60	269	2.15
695.60	1	0.01
696.55	213	1.70
696.95	210	1.68
697.85	211	1.69
699.15	54	0.43
699.85	339	2.71
700.95	229	1.83
702.25	323	2.58
703.85	149	1.19
704.35	412	3.29
705.15	115	0.92
706.10	313	2.50
707.45	165	1.32
708.30	1	0.01
709.20	1429	11.42
710.45	171	1.37
711.20	79	0.63
711.85	209	1.67
712.70	311	2.48
713.10	235	1.88
713.55	30	0.24
714.05	66	0.53
714.90	215	1.72
715.90	111	0.89
716.25	260	2.08
717.30	289	2.31
718.10	64	0.51
718.65	184	1.47
719.45	70	0.56
720.15	249	1.99
721.25	295	2.36
721.65	67	0.54
722.40	86	0.69
723.20	41	0.33
723.70	111	0.89
724.65	58	0.46
726.00	113	0.90
726.95	179	1.43
727.70	128	1.02
729.10	182	1.45
729.85	355	2.84
731.10	20	0.16
732.25	83	0.66
733.20	184	1.47
734.20	105	0.84
735.20	33	0.26
736.20	42	0.34
736.50	87	0.70
737.45	210	1.68
738.60	555	4.43
739.65	307	2.45
740.70	23	0.18
741.85	199	1.59
742.80	149	1.19
743.25	42	0.34
743.95	60	0.48
745.15	400	3.20
746.00	166	1.33
747.15	285	2.28
748.10	318	2.54
749.20	377	3.01
750.35	302	2.41
751.25	797	6.37
751.65	220	1.76
752.40	256	2.05
753.60	632	5.05
754.70	306	2.44
755.60	238	1.90
756.80	379	3.03
757.70	325	2.60
759.00	200	1.60
760.00	289	2.31
761.05	252	2.01
762.15	217	1.73
763.20	234	1.87
764.30	398	3.18
765.35	203	1.62
766.30	123	0.98
767.35	208	1.66
768.70	140	1.12
769.55	274	2.19
770.35	59	0.47
770.80	121	0.97
771.80	493	3.94
772.80	334	2.67
775.05	327	2.61
776.15	159	1.27
777.20	240	1.92
778.20	369	2.95
779.25	357	2.85
780.35	252	2.01
781.35	327	2.61
782.50	263	2.10
783.60	361	2.88
784.60	133	1.06
785.65	276	2.21
786.75	176	1.41
787.85	321	2.56
788.95	198	1.58
789.95	427	3.41
791.05	467	3.73
792.20	228	1.82
793.30	151	1.21
794.35	178	1.42
795.20	155	1.24
795.55	96	0.77
796.05	125	1.00
796.60	221	1.77
797.40	158	1.26
798.60	346	2.76
799.60	506	4.04
800.55	333	2.66
801.80	330	2.64
802.70	152	1.21
804.00	100	0.80
804.90	393	3.14
806.10	342	2.73
807.15	267	2.13
808.35	238	1.90
809.25	251	2.01
810.50	108	0.86
811.45	426	3.40
812.35	279	2.23
813.45	113	0.90
813.80	135	1.08
814.55	537	4.29
815.75	36	0.29
816.90	161	1.29
817.65	146	1.17
819.95	193	1.54
820.80	177	1.41
821.25	202	1.61
822.10	323	2.58
823.10	238	1.90
824.15	210	1.68
825.25	350	2.80
826.25	273	2.18
826.55	214	1.71
827.25	98	0.78
828.45	402	3.21
829.60	212	1.69
830.45	113	0.90
830.90	28	0.22
831.60	298	2.38
832.70	190	1.52
833.85	97	0.78
834.95	342	2.73
835.85	226	1.81
837.20	259	2.07
838.15	315	2.52
839.10	260	2.08
840.30	356	2.84
841.25	136	1.09
841.60	195	1.56
842.50	56	0.45
843.35	291	2.33
844.65	277	2.21
845.70	55	0.44
846.75	297	2.37
847.80	193	1.54
848.60	36	0.29
849.55	1468	11.73
850.10	324	2.59
850.80	133	1.06
851.25	124	0.99
852.15	311	2.48
853.10	304	2.43
854.25	288	2.30
855.35	458	3.66
856.60	226	1.81
857.40	128	1.02
858.60	354	2.83
859.65	384	3.07
860.45	133	1.06
861.60	117	0.93
862.00	55	0.44
862.85	294	2.35
864.05	255	2.04
864.75	165	1.32
865.05	138	1.10
865.95	430	3.44
867.15	429	3.43
868.15	194	1.55
869.30	212	1.69
870.15	90	0.72
871.25	101	0.81
871.65	203	1.62
872.45	296	2.36
873.50	441	3.52
874.55	362	2.89
875.55	136	1.09
875.95	65	0.52
876.80	47	0.38
877.80	395	3.16
879.00	210	1.68
879.90	215	1.72
880.85	144	1.15
881.25	89	0.71
882.15	118	0.94
883.20	551	4.40
884.15	154	1.23
884.45	116	0.93
885.35	143	1.14
886.30	259	2.07
887.40	145	1.16
888.50	226	1.81
889.40	47	0.38
890.40	55	0.44
891.75	507	4.05
892.70	246	1.97
893.70	124	0.99
894.10	34	0.27
895.00	298	2.38
895.95	149	1.19
897.20	248	1.98
898.05	184	1.47
899.30	289	2.31
900.25	222	1.77
901.40	376	3.00
902.35	99	0.79
903.45	285	2.28
904.55	208	1.66
905.55	154	1.23
906.70	335	2.68
907.80	338	2.70
909.05	235	1.88
909.90	318	2.54
911.00	219	1.75
912.15	324	2.59
913.10	399	3.19
914.30	330	2.64
915.35	191	1.53
916.25	59	0.47
916.70	10	0.08
917.50	289	2.31
918.60	342	2.73
919.40	38	0.30
920.50	94	0.75
921.85	373	2.98
922.80	292	2.33
923.90	77	0.62
924.15	84	0.67
925.10	349	2.79
926.05	163	1.30
927.25	314	2.51
928.20	472	3.77
929.15	133	1.06
930.40	380	3.04
931.50	248	1.98
932.40	115	0.92
933.50	304	2.43
934.40	20	0.16
935.65	51	0.41
936.05	81	0.65
936.80	326	2.60
938.05	705	5.63
938.80	72	0.58
940.20	261	2.09
941.05	238	1.90
942.15	98	0.78
943.10	255	2.04
943.45	134	1.07
944.20	181	1.45
945.25	98	0.78
945.65	131	1.05
946.35	439	3.51
947.50	372	2.97
948.45	160	1.28
949.75	183	1.46
950.60	16	0.13
951.65	254	2.03
952.95	333	2.66
954.00	259	2.07
954.95	272	2.17
956.00	295	2.36
957.10	263	2.10
958.15	215	1.72
959.35	183	1.46
960.40	376	3.00
961.60	231	1.85
962.60	2	0.02
963.55	153	1.22
964.70	237	1.89
965.80	169	1.35
966.65	168	1.34
967.75	372	2.97
968.95	169	1.35
970.00	452	3.61
971.25	167	1.33
972.10	107	0.85
973.15	243	1.94
973.45	175	1.40
974.30	31	0.25
975.45	244	1.95
976.35	163	1.30
977.45	134	1.07
978.70	254	2.03
979.65	210	1.68
980.55	92	0.74
982.00	75	0.60
982.90	322	2.57
984.00	384	3.07
985.00	517	4.13
986.05	412	3.29
987.25	383	3.06
988.40	382	3.05
989.30	170	1.36
990.45	426	3.40
991.65	146	1.17
992.55	284	2.27
993.65	542	4.33
994.70	189	1.51
995.60	149	1.19
996.00	92	0.74
996.90	435	3.48
997.80	213	1.70
998.15	67	0.54
999.10	63	0.50
1000.05	189	1.51
1001.10	365	2.92
1002.15	133	1.06
1003.20	502	4.01
1004.35	128	1.02
1005.50	222	1.77
1006.50	295	2.36
1007.45	255	2.04
1008.70	99	0.79
1009.70	159	1.27
1010.75	245	1.96
1012.00	108	0.86
1012.85	168	1.34
1013.80	1	0.01
1015.05	352	2.81
1016.10	211	1.69
1017.20	320	2.56
1018.20	166	1.33
1019.35	331	2.64
1020.20	215	1.72
1020.60	138	1.10
1021.55	429	3.43
1022.55	145	1.16
1023.75	246	1.97
1024.65	445	3.56
1025.65	163	1.30
1025.95	121	0.97
1026.90	430	3.44
1027.85	270	2.16
1028.70	52	0.42
1030.05	609	4.87
1031.10	371	2.96
1032.25	254	2.03
1033.35	377	3.01
1034.30	234	1.87
1035.45	530	4.23
1036.45	149	1.19
1037.45	182	1.45
1038.55	364	2.91
1039.65	360	2.88
1040.80	273	2.18
1041.95	237	1.89
1042.70	158	1.26
1043.00	205	1.64
1044.00	145	1.16
1045.15	397	3.17
1046.20	211	1.69
1047.25	321	2.56
1048.10	188	1.50
1049.30	227	1.81
1050.50	391	3.12
1051.70	454	3.63
1052.45	224	1.79
1053.75	275	2.20
1054.70	283	2.26
1055.60	17	0.14
1056.95	299	2.39
1057.90	510	4.07
1059.15	225	1.80
1060.00	267	2.13
1061.20	281	2.25
1062.15	382	3.05
1063.25	367	2.93
1064.40	393	3.14
1065.35	393	3.14
1066.50	170	1.36
1067.45	136	1.09
1068.80	236	1.89
1069.70	271	2.17
1070.95	139	1.11
1072.10	236	1.89
1072.90	257	2.05
1074.10	265	2.12
1075.05	217	1.73
1076.15	304	2.43
1077.25	219	1.75
1078.40	209	1.67
1079.40	370	2.96
1080.40	332	2.65
1081.65	373	2.98
1082.45	166	1.33
1083.70	380	3.04
1084.60	163	1.30
1085.50	126	1.01
1086.90	137	1.09
1087.75	314	2.51
1089.05	185	1.48
1089.85	273	2.18
1091.05	194	1.55
1092.20	223	1.78
1093.05	264	2.11
1094.35	186	1.49
1095.20	112	0.89
1096.45	500	3.99
1097.40	178	1.42
1098.80	132	1.05
1099.60	528	4.22
1100.60	188	1.50
1101.00	131	1.05
1101.65	136	1.09
1102.75	266	2.13
1104.90	175	1.40
1105.85	193	1.54
1106.25	281	2.25
1107.10	384	3.07
1108.10	512	4.09
1109.20	154	1.23
1110.20	165	1.32
1111.20	153	1.22
1111.60	49	0.39
1112.35	248	1.98
1113.45	272	2.17
1114.50	178	1.42
1115.20	14	0.11
1116.00	56	0.45
1116.65	392	3.13
1117.65	302	2.41
1118.75	311	2.48
1119.85	215	1.72
1120.90	324	2.59
1122.00	388	3.10
1123.05	256	2.05
1124.15	302	2.41
1125.20	351	2.80
1126.20	212	1.69
1127.30	206	1.65
1128.40	269	2.15
1129.50	209	1.67
1130.45	220	1.76
1131.65	296	2.36
1132.60	233	1.86
1133.85	158	1.26
1134.90	415	3.32
1135.85	413	3.30
1137.00	136	1.09
1137.95	307	2.45
1139.15	278	2.22
1140.10	310	2.48
1141.20	309	2.47
1141.75	55	0.44
1142.25	329	2.63
1143.25	125	1.00
1144.45	252	2.01
1145.40	75	0.60
1146.65	276	2.21
1147.65	252	2.01
1148.75	122	0.97
1149.90	342	2.73
1150.90	168	1.34
1152.00	318	2.54
1153.15	456	3.64
1154.15	276	2.21
1155.20	183	1.46
1156.30	251	2.01
1157.35	169	1.35
1158.50	344	2.75
1159.50	292	2.33
1160.50	275	2.20
1161.65	457	3.65
1162.70	403	3.22
1163.70	156	1.25
1164.90	390	3.12
1165.95	426	3.40
1167.00	127	1.01
1168.00	242	1.93
1169.05	166	1.33
1170.15	265	2.12
1171.20	454	3.63
1172.35	324	2.59
1173.50	235	1.88
1174.45	235	1.88
1175.50	160	1.28
1176.65	380	3.04
1177.65	235	1.88
1178.60	65	0.52
1179.70	148	1.18
1180.85	316	2.52
1182.00	229	1.83
1183.05	335	2.68
1184.10	237	1.89
1185.10	381	3.04
1186.20	411	3.28
1187.30	351	2.80
1188.35	270	2.16
1189.50	345	2.76
1190.45	226	1.81
1191.60	443	3.54
1192.60	292	2.33
1193.65	186	1.49
1194.90	329	2.63
1195.80	339	2.71
1196.70	31	0.25
1198.10	211	1.69
1199.10	337	2.69
1200.15	185	1.48
1201.15	239	1.91
1202.25	317	2.53
1203.30	352	2.81
1204.40	436	3.48
1205.45	235	1.88
1206.65	264	2.11
1207.65	195	1.56
1208.70	339	2.71
1209.80	231	1.85
1210.75	335	2.68
1211.95	344	2.75
1213.05	341	2.72
1213.95	246	1.97
1215.10	292	2.33
1216.20	491	3.92
1217.25	383	3.06
1218.30	243	1.94
1219.40	378	3.02
1220.40	198	1.58
1221.55	401	3.20
1222.60	330	2.64
1223.65	333	2.66
1224.75	256	2.05
1225.80	291	2.33
1226.95	234	1.87
1228.05	363	2.90
1229.05	181	1.45
1230.15	318	2.54
1231.15	385	3.08
1232.30	371	2.96
1233.35	368	2.94
1234.40	425	3.40
1235.50	144	1.15
1236.55	330	2.64
1237.60	372	2.97
1238.70	218	1.74
1239.80	302	2.41
1240.80	299	2.39
1242.00	400	3.20
1243.00	496	3.96
1244.10	480	3.84
1245.15	222	1.77
1246.25	630	5.03
1247.25	290	2.32
1248.40	302	2.41
1249.55	350	2.80
1250.45	155	1.24
1250.90	44	0.35
1251.60	347	2.77
1252.60	381	3.04
1253.85	410	3.28
1254.80	485	3.88
1255.90	327	2.61
1256.95	334	2.67
1258.10	153	1.22
1259.15	354	2.83
1260.20	329	2.63
1261.25	237	1.89
1262.30	395	3.16
1263.45	433	3.46
1264.55	235	1.88
1265.40	197	1.57
1266.50	533	4.26
1267.70	117	0.93
1268.80	283	2.26
1269.80	330	2.64
1270.85	116	0.93
1272.05	302	2.41
1273.05	527	4.21
1274.20	293	2.34
1275.20	299	2.39
1276.25	252	2.01
1277.30	240	1.92
1278.35	164	1.31
1279.50	350	2.80
1280.50	377	3.01
1281.65	285	2.28
1282.65	373	2.98
1283.80	157	1.25
1284.90	379	3.03
1285.90	235	1.88
1287.05	375	3.00
1288.10	324	2.59
1289.15	411	3.28
1290.15	304	2.43
1291.20	271	2.17
1292.30	287	2.29
1293.45	391	3.12
1294.40	41	0.33
1295.40	26	0.21
1296.60	416	3.32
1297.70	337	2.69
1298.85	115	0.92
1299.90	135	1.08
1300.90	401	3.20
1302.05	370	2.96
1303.10	73	0.58
1304.15	321	2.56
1305.20	307	2.45
1306.25	396	3.16
1307.40	188	1.50
1308.50	141	1.13
1309.50	386	3.08
1310.55	179	1.43
1311.60	321	2.56
1312.75	137	1.09
1313.90	363	2.90
1314.90	272	2.17
1315.95	223	1.78
1317.10	321	2.56
1318.15	453	3.62
1319.15	458	3.66
1320.35	305	2.44
1321.25	372	2.97
1322.35	234	1.87
1323.55	391	3.12
1324.55	220	1.76
1325.50	141	1.13
1326.70	333	2.66
1327.80	280	2.24
1328.90	206	1.65
1329.95	323	2.58
1330.95	230	1.84
1332.10	213	1.70
1333.15	70	0.56
1334.15	433	3.46
1335.30	152	1.21
1336.45	507	4.05
1337.45	98	0.78
1338.45	260	2.08
1339.50	297	2.37
1340.60	330	2.64
1341.75	162	1.29
1342.75	276	2.21
1343.70	20	0.16
1345.05	351	2.80
1346.05	272	2.17
1347.10	159	1.27
1348.05	358	2.86
1349.25	289	2.31
1350.40	400	3.20
1351.35	140	1.12
1352.35	284	2.27
1353.45	411	3.28
1354.55	262	2.09
1355.75	223	1.78
1356.75	384	3.07
1357.75	232	1.85
1358.95	164	1.31
1359.95	271	2.17
1361.05	311	2.48
1362.10	306	2.44
1363.15	283	2.26
1364.15	352	2.81
1365.35	418	3.34
1366.40	387	3.09
1367.40	226	1.81
1368.50	289	2.31
1369.50	262	2.09
1370.60	153	1.22
1371.70	248	1.98
1372.75	253	2.02
1373.80	215	1.72
1375.00	364	2.91
1375.90	390	3.12
1377.10	229	1.83
1378.15	397	3.17
1379.30	327	2.61
1380.30	329	2.63
1381.35	156	1.25
