[MS Spectrum]
# of Peaks	1930
Raw Spectrum	[6.687],(scan:[2007])
Background	No Background Spectrum
Base Peak	m/z 119.90 (Inten : 316,950)
m/z	Absolute Intensity	Relative Intensity
1372.65	160	0.05
1373.65	2023	0.64
1374.60	4	0.00
1375.90	111	0.04
1377.05	221	0.07
1378.00	50	0.02
1379.10	267	0.08
1380.15	129	0.04
1381.15	291	0.09
1382.35	275	0.09
1383.50	97	0.03
1384.45	487	0.15
1385.50	202	0.06
1386.65	144	0.05
1387.75	166	0.05
1388.75	85	0.03
1389.85	219	0.07
1390.90	214	0.07
1392.10	144	0.05
1393.00	221	0.07
1394.10	302	0.10
1395.20	201	0.06
1396.25	308	0.10
1397.60	1585	0.50
1398.35	320	0.10
1399.10	540	0.17
1399.60	187	0.06
1400.60	22	0.01
1401.55	261	0.08
1402.65	187	0.06
1403.75	160	0.05
1404.75	153	0.05
1405.85	249	0.08
1406.85	1388	0.44
1408.05	338	0.11
1408.70	42	0.01
1409.10	96	0.03
1410.15	281	0.09
1411.20	257	0.08
1412.35	233	0.07
1413.25	193	0.06
1414.40	265	0.08
1415.55	284	0.09
1416.50	59	0.02
1417.60	168	0.05
1418.55	64	0.02
1419.70	266	0.08
1420.80	220	0.07
1422.30	2283	0.72
1423.05	306	0.10
1424.00	96	0.03
1425.20	172	0.05
1426.15	252	0.08
1427.20	28	0.01
1428.25	215	0.07
1429.40	254	0.08
1430.40	88	0.03
1431.40	27	0.01
1432.60	124	0.04
1433.60	57	0.02
1434.80	73	0.02
1435.95	784	0.25
1436.60	3816	1.20
1438.00	79	0.02
1439.00	43	0.01
1440.00	25	0.01
1441.10	357	0.11
1441.60	740	0.23
1442.35	185	0.06
1443.45	224	0.07
1444.60	134	0.04
1445.40	73	0.02
1446.50	84	0.03
1447.50	70	0.02
1448.50	124	0.04
1449.25	73	0.02
1449.65	116	0.04
1450.20	147	0.05
1451.45	77	0.02
1451.95	69	0.02
1453.05	135	0.04
1453.60	196	0.06
1454.35	68	0.02
1455.40	6	0.00
1456.75	80	0.03
1457.25	158	0.05
1458.30	109	0.03
1459.05	553	0.17
1460.00	41	0.01
1461.10	100	0.03
1462.60	751	0.24
1463.20	102	0.03
1463.70	101	0.03
1464.10	73	0.02
1464.80	144	0.05
1465.85	509	0.16
1466.45	82	0.03
1467.50	117	0.04
1468.00	93	0.03
1468.55	62	0.02
1468.95	155	0.05
1470.15	92	0.03
1470.70	50	0.02
1471.70	32	0.01
1472.50	14	0.00
1473.35	79	0.02
1473.70	92	0.03
1475.70	2	0.00
1477.80	162	0.05
1478.65	407	0.13
1479.75	109	0.03
1480.75	186	0.06
1482.80	69	0.02
1483.65	242	0.08
1486.05	146	0.05
1486.75	127	0.04
1488.15	315	0.10
1489.00	246	0.08
1490.20	288	0.09
1491.20	204	0.06
1492.20	284	0.09
1493.30	254	0.08
1494.25	97	0.03
1494.70	92	0.03
1495.20	117	0.04
1495.65	113	0.04
1496.35	111	0.04
1497.30	31	0.01
1498.55	139	0.04
1499.60	102	0.03
1500.85	356	0.11
1501.85	329	0.10
1502.75	89	0.03
1503.15	143	0.05
1505.35	62	0.02
1506.25	130	0.04
1507.20	32	0.01
1508.20	81	0.03
1509.10	59	0.02
1510.35	324	0.10
1511.35	228	0.07
1512.50	464	0.15
1513.45	204	0.06
1514.50	145	0.05
1515.65	248	0.08
1515.95	137	0.04
1516.65	191	0.06
1517.50	825	0.26
1518.75	81	0.03
1519.20	185	0.06
1519.85	146	0.05
1521.05	186	0.06
1522.00	212	0.07
1523.25	407	0.13
1524.30	343	0.11
1525.15	306	0.10
1526.25	94	0.03
1527.60	44	0.01
1528.45	244	0.08
1529.45	151	0.05
1530.45	100	0.03
1531.65	102	0.03
1532.65	169	0.05
1533.00	170	0.05
1533.75	101	0.03
1534.70	92	0.03
1536.05	160	0.05
1537.00	141	0.04
1538.05	334	0.11
1540.15	257	0.08
1540.45	158	0.05
1541.30	1	0.00
1542.40	138	0.04
1543.40	376	0.12
1544.35	113	0.04
1545.45	1718	0.54
1546.50	225	0.07
1547.50	101	0.03
1548.50	32	0.01
1549.80	87	0.03
1551.15	662	0.21
1551.80	40	0.01
1552.70	22	0.01
1554.00	45	0.01
1555.20	168	0.05
1556.20	107	0.03
1557.30	284	0.09
1558.25	192	0.06
1559.40	271	0.09
1560.95	739	0.23
1561.45	273	0.09
1562.50	101	0.03
1563.65	270	0.09
1564.70	43	0.01
1565.20	45	0.01
1565.60	44	0.01
1566.25	51	0.02
1566.85	280	0.09
1567.80	139	0.04
1568.80	13	0.00
1570.05	148	0.05
1571.05	489	0.15
1572.40	247	0.08
1573.40	206	0.06
1574.50	108	0.03
1575.45	251	0.08
1576.65	49	0.02
1577.45	144	0.05
1578.65	152	0.05
1579.70	281	0.09
1581.90	158	0.05
1583.10	150	0.05
1584.50	1232	0.39
1585.05	576	0.18
1586.15	158	0.05
1587.15	141	0.04
1587.60	45	0.01
1588.40	4	0.00
1589.25	147	0.05
1590.20	23	0.01
1591.45	310	0.10
1592.40	61	0.02
1593.40	51	0.02
1594.70	355	0.11
1595.60	90	0.03
1596.75	254	0.08
1597.85	314	0.10
1599.15	76	0.02
1600.15	250	0.08
1601.10	111	0.04
1602.15	198	0.06
1603.20	213	0.07
1603.60	166	0.05
1604.30	218	0.07
1605.30	376	0.12
1606.45	208	0.07
1607.50	240	0.08
1608.70	346	0.11
1609.65	339	0.11
1610.60	199	0.06
1612.05	40	0.01
1612.65	998	0.31
1614.10	64	0.02
1614.95	43	0.01
1616.20	180	0.06
1617.20	190	0.06
1618.20	182	0.06
1619.30	219	0.07
1620.35	285	0.09
1621.45	178	0.06
1622.45	876	0.28
1623.55	149	0.05
1624.60	255	0.08
1625.60	49	0.02
1626.80	72	0.02
1627.75	233	0.07
1629.00	147	0.05
1629.95	97	0.03
1630.60	1025	0.32
1632.15	241	0.08
1633.35	954	0.30
1634.25	172	0.05
1635.30	206	0.06
1636.55	287	0.09
1637.45	168	0.05
1638.55	227	0.07
1639.60	261	0.08
1640.45	4308	1.36
1641.15	167	0.05
1641.70	216	0.07
1642.70	180	0.06
1643.70	37	0.01
1645.10	315	0.10
1646.10	72	0.02
1646.45	50	0.02
1647.05	586	0.18
1648.05	217	0.07
1649.25	181	0.06
1650.25	150	0.05
1651.30	282	0.09
1652.40	318	0.10
1653.50	156	0.05
1654.60	178	0.06
1655.50	75	0.02
1656.80	236	0.07
1657.70	210	0.07
1659.15	232	0.07
1660.25	1022	0.32
1661.05	170	0.05
1662.15	239	0.08
1663.20	60	0.02
1664.30	171	0.05
1665.20	80	0.03
1666.35	282	0.09
1667.30	302	0.10
1668.45	156	0.05
1669.55	363	0.11
1670.65	49	0.02
1672.70	102	0.03
1673.55	215	0.07
1675.10	262	0.08
1676.25	31	0.01
1677.20	77	0.02
1678.20	101	0.03
1679.20	14	0.00
1680.15	228	0.07
1681.10	143	0.05
1682.10	6	0.00
1683.65	97	0.03
1684.40	77	0.02
1685.40	50	0.02
1686.65	131	0.04
1687.10	24	0.01
1687.65	62	0.02
1689.20	95	0.03
1689.65	332	0.10
1690.70	154	0.05
1692.20	136	0.04
1692.80	165	0.05
1693.50	60	0.02
1694.30	215	0.07
1695.50	70	0.02
1696.15	1224	0.39
1697.25	151	0.05
1698.20	87	0.03
1699.40	209	0.07
1700.40	81	0.03
1701.55	96	0.03
1702.50	91	0.03
1703.65	41	0.01
1704.05	75	0.02
1704.75	73	0.02
1705.05	66	0.02
1706.35	54	0.02
1707.20	6	0.00
1708.00	69	0.02
1708.90	62	0.02
1709.30	82	0.03
1710.30	25	0.01
1712.25	136	0.04
1714.25	615	0.19
1715.40	164	0.05
1716.55	85	0.03
1717.65	231	0.07
1718.70	53	0.02
1719.15	54	0.02
1720.10	1	0.00
1722.05	594	0.19
1723.55	48	0.02
1723.95	83	0.03
1725.15	181	0.06
1726.15	94	0.03
1726.55	193	0.06
1727.40	71	0.02
1728.15	213	0.07
1729.40	145	0.05
1730.40	205	0.06
1731.35	265	0.08
1731.75	110	0.03
1732.60	53	0.02
1733.55	225	0.07
1734.70	127	0.04
1735.20	92	0.03
1735.65	123	0.04
1736.70	14	0.00
1737.85	144	0.05
1738.25	40	0.01
1738.70	27	0.01
1740.20	69	0.02
1741.15	199	0.06
1742.20	227	0.07
1743.25	109	0.03
1744.40	213	0.07
1745.30	158	0.05
1746.55	285	0.09
1747.60	115	0.04
1748.00	92	0.03
1748.55	82	0.03
1749.70	182	0.06
1750.80	181	0.06
1752.15	66	0.02
1752.95	269	0.08
1753.85	52	0.02
1755.10	339	0.11
1756.10	10	0.00
1757.15	136	0.04
1758.20	148	0.05
1759.35	352	0.11
1760.45	131	0.04
1761.40	72	0.02
1762.60	250	0.08
1763.70	333	0.11
1764.65	201	0.06
1765.60	18	0.01
1766.95	64	0.02
1767.95	199	0.06
1769.05	377	0.12
1770.00	129	0.04
1771.10	306	0.10
1772.25	163	0.05
1773.25	425	0.13
1774.45	143	0.05
1775.45	207	0.07
1776.50	117	0.04
1777.65	423	0.13
1778.60	69	0.02
1779.65	65	0.02
1780.10	52	0.02
1780.70	167	0.05
1782.15	107	0.03
1782.90	99	0.03
1784.10	109	0.03
1785.15	122	0.04
1786.10	182	0.06
1787.15	136	0.04
1788.60	82	0.03
1789.45	99	0.03
1790.50	261	0.08
1791.70	205	0.06
1792.95	160	0.05
1793.70	239	0.08
1795.05	44	0.01
1795.95	209	0.07
1797.00	105	0.03
1798.00	217	0.07
1799.30	73	0.02
1800.10	164	0.05
1800.45	59	0.02
1801.15	656	0.21
1802.35	150	0.05
1803.45	226	0.07
1804.50	131	0.04
1805.50	274	0.09
1806.70	100	0.03
1807.70	147	0.05
1808.60	54	0.02
1809.75	125	0.04
1810.80	174	0.05
1812.95	78	0.02
1813.95	177	0.06
1815.10	303	0.10
1816.15	123	0.04
1817.25	217	0.07
1818.35	417	0.13
1819.30	113	0.04
1820.30	57	0.02
1821.45	124	0.04
1821.85	89	0.03
1822.55	186	0.06
1823.50	100	0.03
1824.70	137	0.04
1825.65	268	0.08
1826.60	6	0.00
1827.85	146	0.05
1828.15	119	0.04
1829.05	210	0.07
1830.10	192	0.06
1831.10	100	0.03
1831.45	54	0.02
1832.25	139	0.04
1833.20	178	0.06
1834.35	186	0.06
1835.50	257	0.08
1836.55	27	0.01
1837.60	297	0.09
1838.55	152	0.05
1839.50	76	0.02
1840.70	165	0.05
1841.70	62	0.02
1842.95	359	0.11
1844.20	55	0.02
1845.10	357	0.11
1846.15	236	0.07
1847.25	325	0.10
1848.25	315	0.10
1849.25	158	0.05
1849.65	210	0.07
1850.40	185	0.06
1851.50	330	0.10
1852.50	249	0.08
1853.45	1621	0.51
1854.60	145	0.05
1855.65	173	0.05
1856.75	269	0.08
1858.05	219	0.07
1858.90	73	0.02
1860.15	98	0.03
1861.00	114	0.04
1862.10	91	0.03
1863.20	119	0.04
1864.35	229	0.07
1865.30	1197	0.38
1866.45	418	0.13
1867.50	306	0.10
1868.40	243	0.08
1869.65	26	0.01
1870.60	154	0.05
1872.10	52	0.02
1872.80	102	0.03
1873.85	196	0.06
1875.10	68	0.02
1876.00	160	0.05
1877.15	461	0.15
1878.05	331	0.10
1879.30	253	0.08
1880.30	372	0.12
1881.30	132	0.04
1882.50	223	0.07
1883.40	113	0.04
1884.55	112	0.04
1885.65	227	0.07
1887.70	78	0.02
1888.85	106	0.03
1890.15	173	0.05
1891.00	246	0.08
1892.10	183	0.06
1893.15	311	0.10
1894.40	3878	1.22
1895.25	149	0.05
1896.15	68	0.02
1897.50	175	0.06
1898.40	223	0.07
1899.45	236	0.07
1900.60	380	0.12
1901.50	1	0.00
1902.75	294	0.09
1903.70	127	0.04
1904.70	1	0.00
1906.15	318	0.10
1907.25	118	0.04
1908.30	51	0.02
1909.15	81	0.03
1910.35	197	0.06
1911.10	147	0.05
1911.95	563	0.18
1912.70	739	0.23
1913.40	90	0.03
1914.25	27	0.01
1915.55	101	0.03
1917.80	184	0.06
1918.70	15	0.00
1919.70	35	0.01
1920.95	240	0.08
1921.80	84	0.03
1923.10	189	0.06
1924.20	177	0.06
1924.55	68	0.02
1925.20	194	0.06
1926.20	199	0.06
1927.50	321	0.10
1928.30	372	0.12
1929.30	8	0.00
1930.50	186	0.06
1932.50	9	0.00
1933.65	141	0.04
1935.15	111	0.04
1935.90	750	0.24
1936.45	2303	0.73
1937.55	1043	0.33
1938.05	120	0.04
1939.10	120	0.04
1939.60	109	0.03
1940.35	279	0.09
1941.30	12	0.00
1942.15	125	0.04
1942.45	87	0.03
1943.30	156	0.05
1944.50	1173	0.37
1945.10	67	0.02
1945.75	48	0.02
1946.40	37	0.01
1947.60	160	0.05
1948.65	350	0.11
1949.60	8	0.00
1950.65	99	0.03
1951.00	104	0.03
1952.30	108	0.03
1953.15	169	0.05
1954.00	53	0.02
1955.00	35	0.01
1956.00	48	0.02
1958.20	137	0.04
1959.25	277	0.09
1960.20	316	0.10
1961.10	18	0.01
1962.30	136	0.04
1962.65	56	0.02
1963.50	185	0.06
1964.45	69	0.02
1965.55	183	0.06
1966.65	56	0.02
1967.60	15	0.00
1968.75	146	0.05
1969.75	91	0.03
1971.05	304	0.10
1972.00	153	0.05
1972.65	369	0.12
1973.20	73	0.02
1974.20	97	0.03
1975.00	1033	0.33
1975.60	107	0.03
1976.25	177	0.06
1977.30	177	0.06
1978.45	171	0.05
1979.40	190	0.06
1980.30	54	0.02
1980.60	63	0.02
1981.55	167	0.05
1982.50	87	0.03
1983.25	138	0.04
1983.80	175	0.06
1984.80	64	0.02
1985.80	1	0.00
1986.95	96	0.03
1987.55	89	0.03
1989.40	9	0.00
1990.20	136	0.04
1990.65	54	0.02
1993.45	194	0.06
1994.45	113	0.04
1995.50	30	0.01
1996.50	143	0.05
1997.55	127	0.04
1998.70	74	0.02
1999.75	131	0.04
Event	1
