[MS Spectrum]
# of Peaks	2020
Raw Spectrum	[6.409],(scan:[1924])
Background	No Background Spectrum
Base Peak	m/z 71.50 (Inten : 10,619)
314.55	265	2.50
315.40	600	5.65
316.85	5676	53.45
318.20	306	2.88
319.30	655	6.17
320.25	268	2.52
320.50	165	1.55
321.40	480	4.52
322.40	335	3.15
322.80	197	1.86
323.55	338	3.18
324.45	139	1.31
324.85	233	2.19
325.65	440	4.14
326.60	215	2.02
327.85	495	4.66
328.85	382	3.60
329.80	120	1.13
330.25	182	1.71
331.05	406	3.82
332.05	351	3.31
333.20	512	4.82
334.15	793	7.47
335.15	349	3.29
335.60	85	0.80
336.40	527	4.96
337.40	349	3.29
338.35	279	2.63
338.70	265	2.50
339.50	213	2.01
339.85	84	0.79
340.50	514	4.84
340.95	84	0.79
341.55	315	2.97
342.15	52	0.49
342.55	150	1.41
343.00	126	1.19
343.75	262	2.47
344.05	142	1.34
344.85	291	2.74
345.95	558	5.25
346.90	245	2.31
348.20	402	3.79
349.10	2595	24.44
350.25	509	4.79
351.30	430	4.05
352.60	253	2.38
353.45	354	3.33
354.50	301	2.83
355.55	457	4.30
356.40	114	1.07
357.55	263	2.48
358.75	506	4.77
359.65	152	1.43
360.80	242	2.28
361.90	233	2.19
363.10	387	3.64
364.40	989	9.31
365.15	522	4.92
366.20	299	2.82
367.25	348	3.28
368.35	340	3.20
369.30	343	3.23
370.45	287	2.70
370.75	173	1.63
371.50	253	2.38
372.60	203	1.91
373.50	335	3.15
374.65	252	2.37
375.05	59	0.56
375.95	361	3.40
376.75	292	2.75
378.10	232	2.18
378.80	1068	10.06
379.95	235	2.21
380.40	139	1.31
380.95	956	9.00
382.15	444	4.18
383.25	676	6.37
384.35	419	3.95
385.40	254	2.39
385.75	178	1.68
386.40	137	1.29
387.40	346	3.26
388.55	269	2.53
389.65	245	2.31
390.55	271	2.55
391.75	294	2.77
392.80	162	1.53
393.20	64	0.60
394.05	487	4.59
395.00	322	3.03
396.15	451	4.25
397.05	257	2.42
397.45	80	0.75
398.10	202	1.90
399.25	269	2.53
400.30	526	4.95
401.30	184	1.73
402.45	342	3.22
403.40	338	3.18
404.60	361	3.40
405.95	257	2.42
406.80	501	4.72
407.80	513	4.83
408.95	230	2.17
410.00	391	3.68
411.30	185	1.74
412.10	237	2.23
413.10	116	1.09
414.20	451	4.25
415.25	641	6.04
416.45	1161	10.93
417.45	333	3.14
418.45	742	6.99
419.55	139	1.31
420.50	496	4.67
421.75	286	2.69
422.50	978	9.21
423.85	237	2.23
424.90	348	3.28
426.05	140	1.32
427.00	331	3.12
428.00	294	2.77
429.15	177	1.67
430.25	413	3.89
431.30	364	3.43
432.35	358	3.37
433.40	289	2.72
434.45	391	3.68
435.45	418	3.94
436.65	409	3.85
437.60	257	2.42
438.80	124	1.17
439.80	643	6.06
441.00	212	2.00
441.95	285	2.68
443.10	315	2.97
444.15	271	2.55
445.15	589	5.55
446.30	294	2.77
447.30	585	5.51
448.45	383	3.61
449.45	455	4.28
450.55	668	6.29
451.70	569	5.36
452.75	194	1.83
453.75	345	3.25
454.75	368	3.47
455.85	277	2.61
457.05	656	6.18
457.95	224	2.11
459.15	236	2.22
460.20	622	5.86
461.20	215	2.02
462.50	647	6.09
463.35	440	4.14
464.50	436	4.11
465.50	585	5.51
466.60	385	3.63
467.65	210	1.98
468.75	338	3.18
469.85	484	4.56
470.90	77	0.73
471.95	356	3.35
473.00	369	3.47
474.15	565	5.32
475.00	647	6.09
476.20	225	2.12
477.35	311	2.93
478.40	272	2.56
479.50	392	3.69
480.45	286	2.69
481.65	230	2.17
482.60	212	2.00
483.75	298	2.81
484.80	463	4.36
485.95	169	1.59
487.00	253	2.38
488.00	437	4.12
489.15	608	5.73
490.25	391	3.68
491.15	279	2.63
492.30	354	3.33
493.10	1735	16.34
494.55	201	1.89
495.45	267	2.51
496.55	468	4.41
497.65	402	3.79
498.70	393	3.70
499.85	543	5.11
500.75	173	1.63
502.00	350	3.30
503.05	474	4.46
504.15	456	4.29
505.10	171	1.61
506.25	195	1.84
506.60	196	1.85
507.20	288	2.71
508.35	234	2.20
508.60	125	1.18
509.40	192	1.81
510.50	298	2.81
510.85	118	1.11
511.55	445	4.19
512.55	250	2.35
513.70	304	2.86
514.85	163	1.53
515.80	31	0.29
516.30	73	0.69
516.90	443	4.17
518.00	336	3.16
519.10	191	1.80
520.10	336	3.16
521.25	378	3.56
522.35	381	3.59
523.35	170	1.60
523.60	91	0.86
524.40	298	2.81
525.45	329	3.10
526.65	401	3.78
527.60	126	1.19
528.75	229	2.16
529.05	163	1.53
529.80	294	2.77
530.80	137	1.29
531.90	404	3.80
533.05	551	5.19
534.25	219	2.06
535.15	236	2.22
536.35	507	4.77
537.25	98	0.92
538.40	297	2.80
539.40	244	2.30
540.50	146	1.37
541.65	323	3.04
542.70	118	1.11
544.10	79	0.74
544.80	261	2.46
546.15	99	0.93
547.00	378	3.56
548.05	311	2.93
549.25	350	3.30
550.10	254	2.39
550.60	75	0.71
551.20	92	0.87
551.55	193	1.82
552.60	63	0.59
553.40	182	1.71
554.45	233	2.19
555.45	34	0.32
556.55	177	1.67
556.85	121	1.14
557.80	83	0.78
558.75	184	1.73
559.80	149	1.40
560.80	5	0.05
562.05	364	3.43
563.00	205	1.93
564.20	141	1.33
565.15	279	2.63
565.55	108	1.02
566.35	383	3.61
567.35	185	1.74
568.30	66	0.62
569.40	231	2.18
570.40	226	2.13
571.60	281	2.65
571.90	120	1.13
572.60	215	2.02
572.95	90	0.85
573.85	232	2.18
574.80	191	1.80
575.75	105	0.99
576.20	126	1.19
576.95	148	1.39
577.25	104	0.98
578.35	130	1.22
579.20	373	3.51
580.30	315	2.97
581.20	97	0.91
582.35	111	1.05
583.40	291	2.74
584.45	354	3.33
585.45	172	1.62
585.75	118	1.11
586.65	401	3.78
588.10	110	1.04
588.70	281	2.65
589.80	124	1.17
591.15	256	2.41
591.80	137	1.29
592.25	39	0.37
593.05	372	3.50
594.20	160	1.51
595.05	166	1.56
596.10	200	1.88
596.45	104	0.98
597.40	235	2.21
598.45	497	4.68
599.40	444	4.18
600.30	131	1.23
601.55	474	4.46
602.55	190	1.79
603.95	350	3.30
604.75	153	1.44
605.85	203	1.91
606.90	322	3.03
607.85	87	0.82
609.20	292	2.75
610.10	351	3.31
611.30	292	2.75
612.35	332	3.13
613.40	70	0.66
614.30	288	2.71
615.30	333	3.14
616.55	234	2.20
617.55	341	3.21
618.70	450	4.24
619.90	215	2.02
620.65	146	1.37
622.10	350	3.30
622.90	220	2.07
624.15	346	3.26
625.00	194	1.83
625.95	251	2.36
626.30	252	2.37
627.40	100	0.94
628.05	294	2.77
629.00	149	1.40
630.25	139	1.31
631.35	208	1.96
631.65	151	1.42
632.50	132	1.24
633.35	153	1.44
633.70	155	1.46
634.45	198	1.86
635.60	44	0.41
636.30	130	1.22
636.80	118	1.11
637.50	118	1.11
638.75	119	1.12
639.20	181	1.70
639.75	114	1.07
641.30	34	0.32
642.20	110	1.04
642.50	139	1.31
642.85	88	0.83
643.50	265	2.50
644.35	198	1.86
645.55	67	0.63
646.35	286	2.69
647.40	6	0.06
648.35	164	1.54
648.75	187	1.76
649.75	449	4.23
650.40	222	2.09
651.75	171	1.61
652.65	408	3.84
653.65	83	0.78
654.20	116	1.09
655.20	57	0.54
655.95	302	2.84
657.15	1070	10.08
658.15	309	2.91
659.40	272	2.56
660.40	15	0.14
661.50	218	2.05
662.40	208	1.96
663.65	94	0.89
664.35	130	1.22
666.80	74	0.70
667.15	55	0.52
667.75	241	2.27
668.70	164	1.54
669.10	192	1.81
670.05	375	3.53
671.10	59	0.56
672.25	187	1.76
673.10	163	1.53
674.00	4	0.04
675.25	208	1.96
676.10	147	1.38
676.55	137	1.29
677.15	205	1.93
678.35	221	2.08
678.75	74	0.70
679.80	234	2.20
681.15	56	0.53
681.60	192	1.81
682.80	290	2.73
684.05	64	0.60
685.10	287	2.70
685.70	162	1.53
686.10	132	1.24
687.15	182	1.71
687.85	81	0.76
688.85	39	0.37
689.35	52	0.49
689.95	99	0.93
690.35	181	1.70
691.30	321	3.02
691.90	94	0.89
692.60	101	0.95
693.25	133	1.25
694.25	76	0.72
694.60	94	0.89
695.50	204	1.92
696.45	170	1.60
697.35	142	1.34
697.85	134	1.26
698.60	52	0.49
699.20	81	0.76
700.80	131	1.23
701.15	55	0.52
701.55	106	1.00
703.15	123	1.16
703.85	111	1.05
704.35	73	0.69
705.40	205	1.93
706.05	223	2.10
706.45	96	0.90
707.05	164	1.54
707.35	106	1.00
708.35	220	2.07
709.25	355	3.34
709.60	109	1.03
710.55	253	2.38
711.50	5	0.05
712.90	521	4.91
713.45	87	0.82
715.00	177	1.67
715.75	156	1.47
717.15	86	0.81
718.15	263	2.48
718.80	160	1.51
719.90	14	0.13
720.70	3	0.03
721.40	453	4.27
722.35	48	0.45
723.35	427	4.02
724.45	141	1.33
725.60	172	1.62
726.85	310	2.92
727.75	111	1.05
728.60	134	1.26
729.30	77	0.73
729.95	234	2.20
731.20	240	2.26
732.20	17	0.16
733.00	218	2.05
734.05	223	2.10
735.25	74	0.70
736.20	208	1.96
737.10	365	3.44
738.25	255	2.40
739.55	315	2.97
740.45	220	2.07
740.80	63	0.59
741.30	132	1.24
742.40	455	4.28
743.65	173	1.63
745.10	131	1.23
745.70	180	1.70
746.55	110	1.04
748.10	105	0.99
749.30	219	2.06
750.20	128	1.21
751.15	427	4.02
751.70	21	0.20
752.50	149	1.40
753.50	262	2.47
754.25	188	1.77
754.65	76	0.72
755.50	404	3.80
756.15	69	0.65
757.55	431	4.06
758.60	36	0.34
759.45	25	0.24
760.05	292	2.75
760.55	198	1.86
762.65	69	0.65
763.15	178	1.68
764.10	338	3.18
765.20	82	0.77
766.40	70	0.66
767.40	272	2.56
768.50	133	1.25
769.40	285	2.68
770.60	220	2.07
771.65	49	0.46
772.75	160	1.51
773.45	94	0.89
774.10	111	1.05
774.45	77	0.73
775.00	88	0.83
775.55	104	0.98
776.05	155	1.46
777.00	58	0.55
778.10	262	2.47
778.65	117	1.10
779.30	328	3.09
780.20	344	3.24
781.15	99	0.93
781.50	136	1.28
782.40	193	1.82
783.35	483	4.55
784.45	270	2.54
785.60	107	1.01
786.45	152	1.43
787.75	332	3.13
788.55	237	2.23
789.95	194	1.83
790.95	353	3.32
792.00	31	0.29
792.95	206	1.94
794.20	368	3.47
795.35	160	1.51
796.25	411	3.87
797.40	245	2.31
798.35	198	1.86
799.50	216	2.03
800.35	149	1.40
801.60	228	2.15
802.95	297	2.80
804.10	129	1.21
804.75	137	1.29
805.80	244	2.30
807.15	63	0.59
808.20	510	4.80
810.20	136	1.28
811.30	296	2.79
812.20	75	0.71
813.40	138	1.30
814.25	161	1.52
814.55	93	0.88
815.60	136	1.28
816.65	222	2.09
817.30	77	0.73
817.65	186	1.75
818.70	178	1.68
819.90	277	2.61
820.40	178	1.68
820.85	65	0.61
821.60	32	0.30
822.00	45	0.42
823.05	172	1.62
824.20	90	0.85
825.25	392	3.69
826.30	25	0.24
827.55	220	2.07
828.35	111	1.05
829.35	385	3.63
830.45	94	0.89
831.40	5	0.05
832.35	125	1.18
832.65	128	1.21
833.65	160	1.51
834.55	129	1.21
835.05	46	0.43
835.80	217	2.04
836.55	98	0.92
836.90	179	1.69
838.55	41	0.39
839.05	277	2.61
840.15	140	1.32
841.25	83	0.78
841.70	122	1.15
842.40	205	1.93
844.20	314	2.96
845.50	171	1.61
846.50	41	0.39
847.65	151	1.42
848.70	89	0.84
849.95	209	1.97
850.70	33	0.31
851.60	118	1.11
852.00	93	0.88
853.00	338	3.18
853.55	131	1.23
854.05	111	1.05
855.15	136	1.28
856.20	110	1.04
858.30	296	2.79
859.00	66	0.62
859.45	220	2.07
859.90	160	1.51
861.25	211	1.99
861.55	165	1.55
862.55	567	5.34
863.60	315	2.97
864.70	94	0.89
865.60	58	0.55
866.45	125	1.18
867.35	115	1.08
868.10	236	2.22
869.05	243	2.29
870.00	63	0.59
871.10	266	2.50
872.25	117	1.10
873.30	129	1.21
874.00	71	0.67
874.40	177	1.67
874.95	90	0.85
875.45	89	0.84
876.10	83	0.78
877.55	105	0.99
878.65	116	1.09
879.40	9	0.08
880.25	82	0.77
880.70	136	1.28
881.45	140	1.32
883.05	177	1.67
883.55	51	0.48
884.00	64	0.60
884.80	85	0.80
885.15	160	1.51
885.55	24	0.23
886.15	41	0.39
886.75	100	0.94
887.15	192	1.81
888.10	14	0.13
889.05	160	1.51
889.35	164	1.54
889.80	37	0.35
890.45	81	0.76
891.30	15	0.14
892.15	142	1.34
892.40	92	0.87
893.40	1	0.01
894.75	192	1.81
895.70	159	1.50
896.45	95	0.89
897.50	59	0.56
897.95	89	0.84
898.50	258	2.43
899.05	102	0.96
899.55	148	1.39
899.95	123	1.16
901.05	222	2.09
902.10	194	1.83
903.20	162	1.53
904.20	333	3.14
905.40	144	1.36
906.35	286	2.69
907.35	532	5.01
908.35	148	1.39
909.60	191	1.80
910.70	66	0.62
911.45	73	0.69
912.95	266	2.50
913.90	262	2.47
915.20	105	0.99
916.20	22	0.21
917.15	157	1.48
918.25	188	1.77
919.25	171	1.61
919.90	72	0.68
920.30	80	0.75
921.30	256	2.41
922.55	67	0.63
923.55	68	0.64
924.70	90	0.85
925.70	95	0.89
926.80	135	1.27
927.25	64	0.60
927.90	112	1.05
928.45	60	0.57
928.80	71	0.67
929.55	85	0.80
930.25	85	0.80
931.10	60	0.57
932.10	226	2.13
933.10	48	0.45
934.15	169	1.59
935.30	116	1.09
936.10	12	0.11
937.00	170	1.60
937.90	70	0.66
939.20	137	1.29
939.60	90	0.85
940.05	139	1.31
941.50	161	1.52
942.90	266	2.50
943.40	99	0.93
943.90	242	2.28
944.70	42	0.40
945.45	49	0.46
946.60	98	0.92
947.10	95	0.89
948.20	198	1.86
949.30	448	4.22
950.35	161	1.52
951.20	196	1.85
952.10	43	0.40
952.90	376	3.54
953.45	245	2.31
954.55	181	1.70
955.15	156	1.47
956.10	24	0.23
956.90	4	0.04
957.75	259	2.44
958.85	162	1.53
959.45	91	0.86
960.20	20	0.19
961.00	118	1.11
962.25	52	0.49
963.15	129	1.21
964.05	547	5.15
965.40	218	2.05
965.75	62	0.58
966.25	264	2.49
966.95	92	0.87
967.40	109	1.03
968.30	73	0.69
969.10	109	1.03
969.55	155	1.46
970.55	136	1.28
971.25	60	0.57
971.55	64	0.60
972.40	32	0.30
973.20	274	2.58
973.95	167	1.57
974.30	214	2.02
975.10	7	0.07
975.90	244	2.30
977.00	165	1.55
978.65	185	1.74
979.15	211	1.99
979.65	139	1.31
980.65	126	1.19
981.45	388	3.65
982.40	98	0.92
982.85	249	2.34
983.55	83	0.78
984.45	441	4.15
985.60	205	1.93
986.10	208	1.96
986.60	137	1.29
987.15	60	0.57
987.70	735	6.92
988.25	279	2.63
989.70	138	1.30
990.35	213	2.01
991.40	133	1.25
992.10	205	1.93
993.10	136	1.28
994.10	318	2.99
995.00	384	3.62
996.10	28	0.26
997.10	8	0.08
998.25	159	1.50
999.30	47	0.44
1000.30	11	0.10
1001.30	32	0.30
1002.25	122	1.15
1003.75	342	3.22
1005.95	67	0.63
1006.50	188	1.77
1008.30	28	0.26
1009.15	1201	11.31
1010.20	142	1.34
1010.80	2006	18.89
1011.90	86	0.81
1012.45	98	0.92
1013.35	157	1.48
1014.05	190	1.79
1014.40	225	2.12
1015.60	154	1.45
1016.05	67	0.63
1016.55	266	2.50
1017.65	254	2.39
1018.30	218	2.05
1018.70	200	1.88
1019.75	73	0.69
1020.95	74	0.70
1022.10	115	1.08
1022.45	57	0.54
1023.05	170	1.60
1024.15	361	3.40
1025.25	118	1.11
1025.60	130	1.22
1026.60	17	0.16
1027.45	320	3.01
1027.90	175	1.65
1028.35	282	2.66
1029.50	71	0.67
1029.75	77	0.73
1030.55	102	0.96
1031.55	233	2.19
1032.70	169	1.59
1033.85	419	3.95
1035.95	159	1.50
1036.70	214	2.02
1037.80	15	0.14
1039.15	154	1.45
1040.20	140	1.32
1041.30	185	1.74
1042.30	209	1.97
1043.20	44	0.41
1044.35	312	2.94
1045.55	103	0.97
1046.55	277	2.61
1047.50	11	0.10
1048.75	239	2.25
1049.50	125	1.18
1050.95	382	3.60
1051.45	76	0.72
1051.85	142	1.34
1053.20	145	1.37
1054.10	261	2.46
1055.10	179	1.69
1056.20	225	2.12
1057.25	411	3.87
1058.20	8	0.08
1059.35	371	3.49
1060.30	263	2.48
1061.60	107	1.01
1063.75	217	2.04
1064.50	23	0.22
1065.35	205	1.93
1065.70	257	2.42
1066.80	251	2.36
1068.05	218	2.05
1069.05	101	0.95
1069.60	95	0.89
1069.95	33	0.31
1071.15	121	1.14
1072.25	99	0.93
1073.40	201	1.89
1074.30	129	1.21
1075.30	187	1.76
1076.40	65	0.61
1077.30	26	0.24
1077.75	87	0.82
1078.55	284	2.67
1079.35	138	1.30
1080.75	417	3.93
1081.70	47	0.44
1082.55	121	1.14
1084.15	97	0.91
1085.05	189	1.78
1086.10	45	0.42
1087.30	80	0.75
1088.35	181	1.70
1089.35	1031	9.71
1090.30	41	0.39
1091.45	234	2.20
1092.60	325	3.06
1093.60	449	4.23
1094.45	131	1.23
1095.45	75	0.71
1095.80	84	0.79
1096.65	323	3.04
1097.55	64	0.60
1098.95	341	3.21
1099.85	132	1.24
1101.15	301	2.83
1102.20	225	2.12
1103.00	247	2.33
1104.35	460	4.33
1105.30	271	2.55
1106.45	357	3.36
1107.25	154	1.45
1108.60	307	2.89
1109.50	112	1.05
1110.45	70	0.66
1110.90	107	1.01
1111.75	233	2.19
1112.70	38	0.36
1113.90	321	3.02
1114.85	164	1.54
1116.20	165	1.55
1117.00	173	1.63
1118.25	360	3.39
1119.20	7	0.07
1120.20	134	1.26
1122.40	138	1.30
1123.45	248	2.34
1124.45	231	2.18
1125.50	128	1.21
1126.10	86	0.81
1126.90	1104	10.40
1127.65	82	0.77
1128.85	212	2.00
1129.90	243	2.29
1130.95	70	0.66
1132.05	264	2.49
1132.95	119	1.12
1134.10	154	1.45
1134.35	126	1.19
1135.35	499	4.70
1137.45	554	5.22
1138.30	260	2.45
1139.45	205	1.93
1140.50	377	3.55
1140.95	88	0.83
1141.55	561	5.28
1142.65	320	3.01
1143.80	283	2.67
1144.75	198	1.86
1145.85	391	3.68
1147.00	307	2.89
1148.05	229	2.16
1148.45	66	0.62
1149.10	63	0.59
1150.10	399	3.76
1151.20	211	1.99
1152.25	301	2.83
1153.30	252	2.37
1154.40	204	1.92
1155.45	399	3.76
1156.65	183	1.72
1157.70	96	0.90
1158.50	248	2.34
1159.80	140	1.32
1160.75	230	2.17
1161.95	285	2.68
1163.00	246	2.32
1164.00	200	1.88
1165.15	567	5.34
1166.20	426	4.01
1167.35	243	2.29
1168.35	330	3.11
1169.40	397	3.74
1170.50	398	3.75
1171.55	228	2.15
1172.50	514	4.84
1173.65	306	2.88
1174.80	304	2.86
1175.85	86	0.81
1176.95	220	2.07
1178.00	491	4.62
1179.15	208	1.96
1180.20	401	3.78
1181.30	430	4.05
1182.35	598	5.63
1183.45	194	1.83
1184.45	298	2.81
1185.65	137	1.29
1186.65	356	3.35
1187.65	196	1.85
1188.70	277	2.61
1189.80	471	4.44
1190.85	305	2.87
1192.00	362	3.41
1192.85	240	2.26
1194.20	174	1.64
1195.15	267	2.51
1196.15	461	4.34
1197.35	103	0.97
1197.65	49	0.46
1198.25	249	2.34
1199.50	456	4.29
1200.55	272	2.56
1201.60	390	3.67
1202.60	79	0.74
1203.75	452	4.26
1204.95	142	1.34
1205.95	199	1.87
1206.90	147	1.38
1208.05	422	3.97
1209.25	224	2.11
1210.25	275	2.59
1211.15	133	1.25
1212.30	326	3.07
1213.35	325	3.06
1214.40	255	2.40
1215.65	224	2.11
1216.50	367	3.46
1217.65	247	2.33
1218.70	463	4.36
1219.80	397	3.74
1221.05	101	0.95
1221.90	129	1.21
1222.95	365	3.44
1224.15	198	1.86
1225.15	376	3.54
1226.30	417	3.93
1227.30	362	3.41
1228.40	350	3.30
1229.40	278	2.62
1230.45	278	2.62
1231.55	215	2.02
1232.55	243	2.29
1233.70	286	2.69
1234.85	424	3.99
1235.90	85	0.80
1236.95	407	3.83
1237.90	184	1.73
1239.20	109	1.03
1240.25	572	5.39
1241.15	160	1.51
1242.30	367	3.46
1243.30	310	2.92
1244.40	218	2.05
1245.40	512	4.82
1246.55	246	2.32
1247.60	335	3.15
1248.75	284	2.67
1249.75	494	4.65
1250.80	519	4.89
1252.05	305	2.87
1252.95	340	3.20
1254.05	156	1.47
1255.05	219	2.06
1256.25	326	3.07
1257.15	158	1.49
1258.30	220	2.07
1259.40	395	3.72
1260.35	155	1.46
1261.55	581	5.47
1262.50	242	2.28
1263.65	256	2.41
1264.70	175	1.65
1265.60	151	1.42
1266.85	433	4.08
1267.85	281	2.65
1269.00	352	3.31
1270.05	274	2.58
1271.10	29	0.27
1272.25	273	2.57
1273.40	230	2.17
1274.35	448	4.22
1275.35	277	2.61
1276.45	427	4.02
1277.50	245	2.31
1278.65	229	2.16
1279.75	249	2.34
1280.65	175	1.65
1281.80	127	1.20
1282.85	135	1.27
1283.65	60	0.57
1284.05	196	1.85
1285.00	298	2.81
1286.15	248	2.34
1287.15	217	2.04
1288.20	512	4.82
1289.35	297	2.80
1290.40	237	2.23
1291.60	414	3.90
1292.45	1010	9.51
1293.65	241	2.27
