[MS Spectrum]
# of Peaks	1891
Raw Spectrum	[7.253],(scan:[2177])
Background	No Background Spectrum
Base Peak	m/z 156.85 (Inten : 55,842)
342.65	144	0.26
344.05	2108	3.77
344.75	149	0.27
345.15	57	0.10
347.00	160	0.29
348.05	283	0.51
349.00	559	1.00
350.25	194	0.35
351.20	40	0.07
352.40	253	0.45
353.45	162	0.29
354.45	239	0.43
355.55	236	0.42
356.65	347	0.62
357.65	318	0.57
358.65	190	0.34
359.65	4113	7.37
360.75	1247	2.23
362.10	256	0.46
363.10	138	0.25
364.55	170	0.30
365.35	368	0.66
366.35	318	0.57
367.40	109	0.20
368.45	252	0.45
369.65	544	0.97
370.95	1947	3.49
371.85	681	1.22
372.75	130	0.23
373.90	449	0.80
375.05	554	0.99
375.95	202	0.36
376.40	68	0.12
377.05	100	0.18
378.10	170	0.30
379.25	264	0.47
380.35	434	0.78
381.30	82	0.15
382.40	298	0.53
383.85	1578	2.83
384.55	300	0.54
385.70	85	0.15
386.70	91	0.16
387.70	113	0.20
389.10	580	1.04
389.85	364	0.65
391.10	165	0.30
391.75	1531	2.74
393.20	310	0.56
394.45	396	0.71
395.45	281	0.50
396.50	294	0.53
397.50	294	0.53
398.60	215	0.39
399.70	210	0.38
401.00	404	0.72
401.95	381	0.68
402.90	176	0.32
403.95	148	0.27
404.35	38	0.07
405.20	313	0.56
406.20	221	0.40
407.65	722	1.29
408.25	277	0.50
409.40	169	0.30
410.60	341	0.61
411.60	320	0.57
412.55	245	0.44
413.75	348	0.62
414.80	432	0.77
415.25	87	0.16
417.05	211	0.38
417.95	131	0.23
419.30	286	0.51
420.25	100	0.18
421.40	87	0.16
422.35	88	0.16
423.35	258	0.46
424.65	1143	2.05
425.80	117	0.21
426.60	169	0.30
427.80	280	0.50
428.75	178	0.32
429.70	96	0.17
430.70	53	0.09
432.20	262	0.47
433.20	85	0.15
434.30	313	0.56
435.25	281	0.50
436.40	393	0.70
437.45	433	0.78
438.45	245	0.44
439.60	207	0.37
440.55	267	0.48
441.70	223	0.40
442.75	382	0.68
443.90	326	0.58
444.90	305	0.55
446.10	218	0.39
447.15	363	0.65
448.15	189	0.34
449.25	364	0.65
450.35	380	0.68
451.40	157	0.28
452.55	77	0.14
453.45	599	1.07
454.60	382	0.68
455.55	327	0.59
456.70	175	0.31
457.85	125	0.22
459.05	610	1.09
460.10	28	0.05
461.00	172	0.31
462.20	145	0.26
463.35	266	0.48
464.25	163	0.29
464.60	153	0.27
465.35	383	0.69
466.45	223	0.40
467.45	329	0.59
468.60	146	0.26
468.95	74	0.13
469.60	184	0.33
470.70	157	0.28
471.75	225	0.40
472.90	85	0.15
473.50	778	1.39
473.95	226	0.40
474.95	223	0.40
476.10	301	0.54
477.25	402	0.72
478.40	198	0.35
479.30	269	0.48
480.40	251	0.45
481.45	161	0.29
481.80	185	0.33
482.50	299	0.54
483.00	49	0.09
483.60	254	0.45
484.75	333	0.60
485.80	405	0.73
486.80	162	0.29
488.00	292	0.52
489.10	198	0.35
490.10	112	0.20
490.45	58	0.10
491.15	92	0.16
492.25	230	0.41
493.30	196	0.35
494.35	212	0.38
495.40	86	0.15
496.60	248	0.44
497.70	373	0.67
498.65	166	0.30
499.70	103	0.18
500.75	218	0.39
501.95	279	0.50
503.05	157	0.28
503.80	583	1.04
505.05	888	1.59
506.25	8582	15.37
507.35	2022	3.62
508.35	1723	3.09
509.50	351	0.63
510.50	221	0.40
511.65	234	0.42
512.70	228	0.41
513.75	81	0.15
514.90	277	0.50
516.10	368	0.66
517.00	91	0.16
518.15	138	0.25
519.15	175	0.31
519.55	40	0.07
520.35	311	0.56
521.25	158	0.28
522.40	186	0.33
523.85	259	0.46
524.50	328	0.59
525.65	258	0.46
526.60	31	0.06
527.80	326	0.58
528.80	146	0.26
529.95	412	0.74
531.00	208	0.37
532.00	155	0.28
533.20	96	0.17
534.00	344	0.62
535.30	79	0.14
536.45	693	1.24
537.55	149	0.27
538.65	184	0.33
539.60	217	0.39
540.70	155	0.28
541.70	119	0.21
543.25	103	0.18
543.95	1433	2.57
545.00	1117	2.00
546.05	249	0.45
547.15	758	1.36
548.30	546	0.98
549.35	328	0.59
550.45	104	0.19
551.55	257	0.46
552.50	117	0.21
553.55	164	0.29
554.60	104	0.19
555.65	93	0.17
556.90	227	0.41
557.90	151	0.27
559.00	322	0.58
560.05	91	0.16
560.45	50	0.09
561.15	213	0.38
561.60	739	1.32
562.25	434	0.78
563.35	315	0.56
564.50	333	0.60
565.45	173	0.31
566.50	181	0.32
567.50	154	0.28
568.80	372	0.67
569.85	305	0.55
570.75	215	0.39
571.85	211	0.38
573.05	1528	2.74
574.00	1	0.00
575.05	118	0.21
575.95	536	0.96
577.30	171	0.31
578.45	264	0.47
579.85	710	1.27
580.80	137	0.25
581.65	601	1.08
582.70	206	0.37
583.85	297	0.53
584.95	431	0.77
585.90	119	0.21
586.20	167	0.30
587.20	40	0.07
588.20	239	0.43
589.20	697	1.25
590.40	332	0.59
591.40	251	0.45
592.65	377	0.68
593.55	369	0.66
594.65	279	0.50
595.70	133	0.24
596.75	216	0.39
597.85	177	0.32
599.05	409	0.73
600.10	287	0.51
601.15	102	0.18
602.35	472	0.85
603.25	152	0.27
604.45	403	0.72
605.45	958	1.72
606.50	211	0.38
607.60	417	0.75
608.65	439	0.79
609.70	300	0.54
610.85	378	0.68
611.90	293	0.52
613.05	457	0.82
614.15	165	0.30
615.15	248	0.44
616.25	198	0.35
617.30	521	0.93
618.30	457	0.82
619.50	192	0.34
620.55	290	0.52
621.55	281	0.50
622.65	327	0.59
623.65	1063	1.90
624.80	246	0.44
625.90	197	0.35
627.00	423	0.76
628.05	505	0.90
629.15	430	0.77
630.20	205	0.37
631.25	133	0.24
632.40	345	0.62
633.40	298	0.53
634.50	282	0.50
635.60	627	1.12
636.60	223	0.40
637.70	263	0.47
638.75	308	0.55
639.55	1595	2.86
640.90	217	0.39
642.05	419	0.75
643.05	307	0.55
644.25	319	0.57
645.30	415	0.74
646.35	366	0.66
647.40	492	0.88
648.50	498	0.89
649.50	151	0.27
650.55	681	1.22
651.45	707	1.27
652.80	163	0.29
653.80	339	0.61
654.95	196	0.35
656.05	314	0.56
657.10	213	0.38
658.20	327	0.59
659.15	144	0.26
660.25	339	0.61
661.30	425	0.76
662.50	506	0.91
663.45	1889	3.38
664.35	453	0.81
664.65	361	0.65
665.60	310	0.56
666.80	221	0.40
667.80	358	0.64
668.95	528	0.95
669.85	127	0.23
671.00	250	0.45
672.10	258	0.46
673.20	111	0.20
674.25	321	0.57
675.35	429	0.77
676.50	393	0.70
677.40	366	0.66
678.55	87	0.16
679.60	492	0.88
680.75	582	1.04
681.75	738	1.32
682.95	902	1.62
683.75	68	0.12
684.05	58	0.10
685.05	294	0.53
686.15	199	0.36
687.20	228	0.41
688.15	175	0.31
689.30	413	0.74
690.40	360	0.64
691.50	160	0.29
692.55	305	0.55
693.65	365	0.65
694.60	1455	2.61
695.80	519	0.93
696.90	269	0.48
697.95	404	0.72
699.05	408	0.73
700.10	96	0.17
701.20	341	0.61
702.25	237	0.42
703.40	326	0.58
704.50	229	0.41
705.55	229	0.41
706.60	279	0.50
707.60	233	0.42
708.50	731	1.31
709.80	262	0.47
711.00	244	0.44
711.90	294	0.53
713.10	314	0.56
714.15	402	0.72
715.20	142	0.25
716.30	511	0.92
717.40	254	0.45
718.50	306	0.55
719.50	256	0.46
720.60	200	0.36
721.65	379	0.68
722.50	2550	4.57
723.80	177	0.32
724.90	485	0.87
726.15	449	0.80
727.00	260	0.47
728.10	240	0.43
729.20	240	0.43
730.30	258	0.46
731.40	350	0.63
732.45	302	0.54
733.50	310	0.56
734.55	420	0.75
735.65	204	0.37
736.80	365	0.65
737.75	275	0.49
738.90	216	0.39
740.05	286	0.51
740.70	453	0.81
741.85	109	0.20
742.30	361	0.65
743.25	382	0.68
744.30	193	0.35
745.35	168	0.30
746.40	118	0.21
747.40	187	0.33
748.60	117	0.21
749.70	270	0.48
750.65	153	0.27
751.80	224	0.40
752.85	105	0.19
753.80	100	0.18
754.50	11	0.02
755.30	2309	4.13
756.15	320	0.57
757.10	209	0.37
758.05	1945	3.48
759.10	789	1.41
760.45	425	0.76
761.55	213	0.38
762.45	162	0.29
763.70	239	0.43
764.70	191	0.34
765.75	142	0.25
766.85	122	0.22
767.60	153	0.27
768.00	96	0.17
769.00	215	0.39
770.20	202	0.36
771.35	853	1.53
772.40	2496	4.47
773.30	1122	2.01
774.10	505	0.90
774.55	146	0.26
775.50	92	0.16
776.40	42	0.08
777.35	144	0.26
778.75	164	0.29
779.75	99	0.18
780.50	1	0.00
782.10	145	0.26
783.10	318	0.57
784.45	215	0.39
785.20	62	0.11
786.35	135	0.24
787.40	243	0.44
788.55	145	0.26
789.45	233	0.42
790.50	82	0.15
791.60	186	0.33
792.60	76	0.14
794.15	481	0.86
794.90	50	0.09
795.90	29	0.05
797.10	171	0.31
797.65	98	0.18
798.15	241	0.43
800.25	275	0.49
801.35	316	0.57
802.45	220	0.39
803.15	137	0.25
803.50	180	0.32
804.60	258	0.46
805.70	211	0.38
806.45	277	0.50
807.55	87	0.16
807.90	97	0.17
809.00	183	0.33
810.05	304	0.54
810.85	86	0.15
811.50	10	0.02
812.25	248	0.44
812.90	65	0.12
813.25	26	0.05
814.45	88	0.16
815.45	1691	3.03
816.40	208	0.37
817.60	183	0.33
818.60	23	0.04
819.60	237	0.42
820.60	200	0.36
821.75	200	0.36
823.00	147	0.26
824.15	339	0.61
824.65	287	0.51
825.10	254	0.45
826.15	54	0.10
827.30	240	0.43
828.15	67	0.12
829.45	115	0.21
830.40	225	0.40
831.55	269	0.48
832.65	104	0.19
833.55	242	0.43
834.30	105	0.19
835.05	904	1.62
835.70	285	0.51
837.05	164	0.29
839.15	125	0.22
840.10	286	0.51
841.30	1233	2.21
842.20	246	0.44
843.30	163	0.29
844.50	282	0.50
845.40	219	0.39
846.65	105	0.19
847.60	220	0.39
848.25	61	0.11
848.70	237	0.42
849.70	374	0.67
850.85	133	0.24
851.65	61	0.11
852.10	115	0.21
852.80	102	0.18
854.10	225	0.40
855.25	156	0.28
856.20	55	0.10
857.10	198	0.35
857.50	164	0.29
858.30	254	0.45
859.20	99	0.18
859.65	61	0.11
860.60	106	0.19
861.60	116	0.21
862.50	3	0.01
863.50	182	0.33
864.65	170	0.30
866.00	187	0.33
866.60	103	0.18
867.15	95	0.17
868.10	17	0.03
869.05	84	0.15
869.45	59	0.11
870.20	199	0.36
871.40	98	0.18
872.40	150	0.27
873.15	185	0.33
873.55	56	0.10
874.60	217	0.39
875.55	118	0.21
876.65	163	0.29
877.60	1	0.00
878.55	802	1.44
879.85	394	0.71
881.40	146	0.26
882.10	358	0.64
882.80	55	0.10
883.15	87	0.16
884.30	204	0.37
885.35	308	0.55
886.35	2010	3.60
887.15	108	0.19
887.50	98	0.18
888.60	80	0.14
889.55	347	0.62
890.50	295	0.53
891.90	397	0.71
892.95	72	0.13
893.95	249	0.45
894.90	333	0.60
896.10	215	0.39
896.60	598	1.07
897.15	62	0.11
898.45	564	1.01
898.90	1711	3.06
899.45	960	1.72
900.40	315	0.56
901.55	195	0.35
902.50	248	0.44
903.65	209	0.37
904.75	160	0.29
905.65	70	0.13
906.45	208	0.37
906.75	175	0.31
907.85	264	0.47
909.00	435	0.78
910.20	111	0.20
911.25	329	0.59
912.25	199	0.36
913.30	223	0.40
914.35	369	0.66
915.65	81	0.15
916.60	84	0.15
917.15	372	0.67
917.60	242	0.43
918.75	287	0.51
919.75	229	0.41
920.95	210	0.38
921.85	219	0.39
923.05	186	0.33
924.15	244	0.44
925.15	232	0.42
926.30	404	0.72
927.25	208	0.37
928.40	329	0.59
929.45	414	0.74
930.50	232	0.42
931.60	223	0.40
932.75	189	0.34
933.40	312	0.56
933.85	282	0.50
934.90	412	0.74
936.00	190	0.34
937.00	331	0.59
938.20	176	0.32
939.25	180	0.32
940.35	1205	2.16
941.40	358	0.64
942.30	174	0.31
943.55	224	0.40
944.50	379	0.68
945.75	1496	2.68
946.80	385	0.69
947.75	367	0.66
948.80	217	0.39
950.05	231	0.41
950.95	460	0.82
952.50	447	0.80
953.15	185	0.33
954.25	242	0.43
955.30	145	0.26
956.40	401	0.72
957.50	525	0.94
958.55	226	0.40
959.55	400	0.72
960.65	243	0.44
961.70	177	0.32
962.90	191	0.34
964.00	315	0.56
965.05	252	0.45
966.10	237	0.42
967.35	778	1.39
968.35	317	0.57
969.30	444	0.80
970.50	324	0.58
971.45	427	0.76
972.60	319	0.57
973.65	258	0.46
974.65	580	1.04
975.80	354	0.63
976.85	279	0.50
978.00	391	0.70
978.95	144	0.26
980.10	277	0.50
981.15	382	0.68
982.30	258	0.46
983.30	544	0.97
984.40	317	0.57
985.45	173	0.31
986.50	285	0.51
987.60	321	0.57
988.70	336	0.60
989.80	268	0.48
990.75	78	0.14
991.85	456	0.82
993.05	183	0.33
994.00	44	0.08
995.25	349	0.62
996.25	421	0.75
997.30	287	0.51
998.40	457	0.82
999.45	548	0.98
999.95	626	1.12
1000.45	407	0.73
1001.60	325	0.58
1002.70	453	0.81
1003.80	426	0.76
1004.85	402	0.72
1005.95	461	0.83
1007.10	482	0.86
1008.10	236	0.42
1009.15	76	0.14
1010.15	1001	1.79
1011.30	498	0.89
1012.45	402	0.72
1013.35	2296	4.11
1014.50	238	0.43
1015.70	296	0.53
1016.60	238	0.43
1017.75	215	0.39
1018.85	358	0.64
1020.00	336	0.60
1020.95	255	0.46
1022.10	345	0.62
1023.20	411	0.74
1024.25	116	0.21
1025.30	377	0.68
1026.30	272	0.49
1027.45	394	0.71
1028.55	309	0.55
1029.60	251	0.45
1030.70	244	0.44
1031.60	108	0.19
1032.90	325	0.58
1033.95	390	0.70
1035.05	282	0.50
1036.00	420	0.75
1037.20	418	0.75
1038.25	414	0.74
1039.30	222	0.40
1040.40	491	0.88
1041.40	336	0.60
1042.50	266	0.48
1043.55	557	1.00
1044.65	468	0.84
1045.75	276	0.49
1046.05	216	0.39
1046.65	247	0.44
1047.85	506	0.91
1048.95	320	0.57
1050.10	358	0.64
1051.10	164	0.29
1052.15	283	0.51
1053.30	634	1.14
1054.30	469	0.84
1055.45	374	0.67
1056.40	173	0.31
1057.60	299	0.54
1058.60	478	0.86
1059.70	191	0.34
1060.80	350	0.63
1062.00	378	0.68
1062.95	286	0.51
1064.00	331	0.59
1065.10	213	0.38
1066.15	335	0.60
1067.25	349	0.62
1068.30	334	0.60
1069.45	189	0.34
1070.45	503	0.90
1071.55	314	0.56
1072.65	289	0.52
1073.60	267	0.48
1074.80	206	0.37
1075.90	309	0.55
1077.05	304	0.54
1078.05	415	0.74
1079.05	672	1.20
1080.20	488	0.87
1081.25	325	0.58
1082.30	239	0.43
1083.35	420	0.75
1084.55	444	0.80
1085.60	458	0.82
1086.60	270	0.48
1087.70	557	1.00
1088.75	428	0.77
1089.85	283	0.51
1090.95	295	0.53
1092.05	288	0.52
1093.10	236	0.42
1094.30	235	0.42
1095.20	380	0.68
1096.35	332	0.59
1097.40	422	0.76
1098.50	361	0.65
1099.55	881	1.58
1100.60	328	0.59
1101.75	145	0.26
1102.80	441	0.79
1103.95	407	0.73
1104.85	152	0.27
1106.05	204	0.37
1107.05	159	0.28
1108.25	344	0.62
1109.30	303	0.54
1110.30	265	0.47
1111.50	175	0.31
1112.55	331	0.59
1113.60	173	0.31
1114.65	281	0.50
1115.75	227	0.41
1116.70	220	0.39
1117.85	572	1.02
1119.05	277	0.50
1120.15	133	0.24
1121.30	458	0.82
1122.20	385	0.69
1123.30	192	0.34
1124.35	388	0.69
1125.45	145	0.26
1126.50	201	0.36
1127.55	302	0.54
1128.70	264	0.47
1129.70	191	0.34
1130.70	347	0.62
1131.85	222	0.40
1133.00	412	0.74
1134.00	63	0.11
1135.00	18	0.03
1136.15	297	0.53
1137.25	193	0.35
1138.45	261	0.47
1139.40	325	0.58
1140.55	98	0.18
1141.55	170	0.30
1142.55	189	0.34
1143.55	4415	7.91
1144.60	252	0.45
1145.95	210	0.38
1146.95	172	0.31
1148.25	1088	1.95
1149.15	208	0.37
1150.25	101	0.18
1151.30	204	0.37
1152.40	173	0.31
1153.50	169	0.30
1154.95	968	1.73
1155.50	258	0.46
1156.70	120	0.21
1157.65	281	0.50
1158.70	19	0.03
1159.65	146	0.26
1161.00	200	0.36
1161.90	186	0.33
1163.10	362	0.65
1164.20	193	0.35
1165.25	119	0.21
1166.40	299	0.54
1167.30	138	0.25
1168.45	139	0.25
1169.50	480	0.86
1170.55	403	0.72
1171.65	291	0.52
1172.75	315	0.56
1173.80	60	0.11
1174.80	117	0.21
1176.05	324	0.58
1177.10	34	0.06
1178.30	563	1.01
1179.30	213	0.38
1180.35	84	0.15
1181.05	1025	1.84
1182.45	347	0.62
1183.55	225	0.40
1184.60	280	0.50
1185.70	67	0.12
1186.80	139	0.25
1187.60	107	0.19
1189.10	58	0.10
1190.10	104	0.19
1191.15	232	0.42
1192.50	82	0.15
1193.30	226	0.40
1194.05	1227	2.20
1194.70	91	0.16
1195.50	201	0.36
1196.60	146	0.26
1197.60	236	0.42
1198.75	150	0.27
1199.65	297	0.53
1200.75	302	0.54
1201.95	114	0.20
1202.55	156	0.28
1203.05	156	0.28
1204.05	78	0.14
1205.15	270	0.48
1206.20	140	0.25
1207.35	86	0.15
1208.45	233	0.42
1209.40	336	0.60
1210.60	170	0.30
1211.95	1598	2.86
1212.65	143	0.26
1213.65	161	0.29
1214.80	337	0.60
1215.85	154	0.28
1217.05	214	0.38
1218.10	227	0.41
1219.10	77	0.14
1220.25	205	0.37
1221.25	264	0.47
1222.45	100	0.18
1223.40	331	0.59
1224.55	125	0.22
1225.60	144	0.26
1226.60	242	0.43
1227.80	325	0.58
1228.80	319	0.57
1229.90	175	0.31
1230.95	226	0.40
1231.50	25	0.04
1232.10	238	0.43
1233.00	140	0.25
1234.30	154	0.28
1235.30	304	0.54
1236.25	189	0.34
1237.45	203	0.36
1238.50	350	0.63
1239.55	80	0.14
1240.60	144	0.26
1241.70	176	0.32
1242.75	203	0.36
1243.85	87	0.16
1245.05	263	0.47
1245.95	95	0.17
1247.25	799	1.43
1248.15	121	0.22
1249.30	227	0.41
1250.30	296	0.53
1251.30	169	0.30
1252.50	183	0.33
1253.60	209	0.37
1254.55	363	0.65
1255.70	177	0.32
1256.70	339	0.61
1257.80	78	0.14
1258.95	262	0.47
1260.10	87	0.16
1261.15	162	0.29
1262.05	366	0.66
1263.20	179	0.32
1264.20	3	0.01
1265.20	37	0.07
1266.55	73	0.13
1267.50	120	0.21
1268.55	331	0.59
1269.70	129	0.23
1270.70	186	0.33
1271.65	366	0.66
1272.80	139	0.25
1273.70	15	0.03
1275.05	169	0.30
1275.90	14	0.03
1276.75	76	0.14
1277.20	247	0.44
1278.20	70	0.13
1279.50	232	0.42
1280.40	184	0.33
1281.50	438	0.78
1282.55	237	0.42
1283.60	172	0.31
1284.70	96	0.17
1285.55	108	0.19
1285.95	27	0.05
1286.55	107	0.19
1286.95	192	0.34
1287.95	153	0.27
1289.05	185	0.33
1290.05	307	0.55
1291.15	48	0.09
1292.25	408	0.73
1293.30	244	0.44
1294.50	177	0.32
1295.45	192	0.34
1296.55	104	0.19
1297.60	132	0.24
1298.20	309	0.55
1298.85	199	0.36
1299.90	126	0.23
1301.00	99	0.18
1301.90	176	0.32
1303.05	137	0.25
1304.10	103	0.18
1305.30	99	0.18
1306.30	272	0.49
1307.40	334	0.60
1308.40	186	0.33
1309.55	128	0.23
1310.60	238	0.43
1311.70	209	0.37
1312.50	53	0.09
1312.80	72	0.13
1313.85	155	0.28
1314.90	13	0.02
1315.90	374	0.67
1316.55	126	0.23
1318.40	2	0.00
1319.10	399	0.71
1320.35	51	0.09
1321.55	1174	2.10
1322.00	220	0.39
1322.40	182	0.33
1323.60	121	0.22
1324.45	206	0.37
1325.50	303	0.54
1326.55	299	0.54
1327.85	186	0.33
1328.65	110	0.20
1329.70	38	0.07
1331.10	141	0.25
1331.90	121	0.22
1332.75	36	0.06
1333.50	1	0.00
1334.25	94	0.17
1335.15	178	0.32
1336.45	209	0.37
1337.25	163	0.29
1337.55	131	0.23
1338.10	106	0.19
1339.45	152	0.27
1340.65	135	0.24
1341.70	39	0.07
1342.60	290	0.52
1343.55	374	0.67
1344.05	32	0.06
1344.70	294	0.53
1345.50	53	0.09
1346.35	147	0.26
1347.25	693	1.24
1347.75	137	0.25
1348.30	98	0.18
1348.75	21	0.04
1349.15	51	0.09
1350.15	141	0.25
1351.20	49	0.09
1352.45	220	0.39
1353.25	331	0.59
1354.65	101	0.18
1355.80	85	0.15
1356.70	8	0.01
1357.65	81	0.15
1358.00	107	0.19
1358.80	278	0.50
1359.70	82	0.15
1360.70	5	0.01
1362.05	155	0.28
1363.15	373	0.67
1364.30	331	0.59
1365.15	155	0.28
1365.60	55	0.10
1366.55	249	0.45
1367.60	157	0.28
1368.50	372	0.67
1369.70	223	0.40
1370.55	80	0.14
1370.85	48	0.09
1371.80	10	0.02
1372.65	118	0.21
1373.15	256	0.46
1374.15	111	0.20
1376.25	351	0.63
1377.15	173	0.31
1377.70	132	0.24
1378.25	191	0.34
1379.45	183	0.33
1380.50	238	0.43
1381.55	371	0.66
1382.65	269	0.48
1383.75	242	0.43
1384.95	82	0.15
1385.65	115	0.21
1386.00	192	0.34
1386.95	251	0.45
1388.10	254	0.45
1389.15	168	0.30
1390.10	36	0.06
1391.40	125	0.22
1392.20	112	0.20
1393.55	119	0.21
1394.50	217	0.39
1395.50	36	0.06
1396.65	250	0.45
1397.65	246	0.44
1398.60	7	0.01
1400.00	104	0.19
1401.05	160	0.29
1401.80	245	0.44
1402.20	232	0.42
1403.05	2256	4.04
1404.20	350	0.63
1405.45	308	0.55
1406.45	301	0.54
1407.55	586	1.05
1408.60	111	0.20
1409.50	313	0.56
1410.75	242	0.43
1411.45	40	0.07
1411.90	133	0.24
1412.85	167	0.30
