[MS Spectrum]
# of Peaks	650
Raw Spectrum	[6.577],(scan:[2632])
Background	No Background Spectrum
Base Peak	m/z 58.40 (Inten : 81,662)
153.60	155	0.19
154.70	285	0.35
155.45	26	0.03
156.25	369	0.45
156.75	120	0.15
157.35	103	0.13
157.90	343	0.42
159.00	260	0.32
159.55	101	0.12
160.20	76	0.09
161.05	299	0.37
161.65	31	0.04
162.25	240	0.29
162.85	77	0.09
163.60	242	0.30
164.25	87	0.11
164.80	217	0.27
165.55	108	0.13
166.95	328	0.40
168.40	144	0.18
169.50	102	0.12
170.25	198	0.24
171.10	53	0.06
172.10	106	0.13
172.80	95	0.12
173.20	125	0.15
174.00	2946	3.61
175.40	265	0.32
175.90	214	0.26
176.65	201	0.25
178.10	1227	1.50
179.05	48	0.06
180.50	34	0.04
181.05	76	0.09
182.60	147	0.18
183.20	59	0.07
184.65	87	0.11
186.40	154	0.19
187.00	56	0.07
187.65	139	0.17
188.45	30	0.04
189.25	268	0.33
189.75	41	0.05
191.15	163	0.20
191.85	84	0.10
192.30	166	0.20
193.50	62	0.08
194.20	2353	2.88
194.65	1316	1.61
195.15	108	0.13
195.75	78	0.10
196.35	96	0.12
196.80	126	0.15
197.25	64	0.08
198.35	137	0.17
199.05	64	0.08
199.95	146	0.18
201.10	52	0.06
202.70	198	0.24
203.20	117	0.14
204.05	735	0.90
204.55	181	0.22
205.95	124	0.15
207.05	16	0.02
207.85	43	0.05
208.70	1090	1.33
209.55	2563	3.14
210.70	502	0.61
211.90	4152	5.08
213.25	177	0.22
214.25	140	0.17
214.80	193	0.24
215.85	88	0.11
216.85	1725	2.11
217.45	250	0.31
218.75	6391	7.83
219.55	85	0.10
220.30	35	0.04
220.95	58	0.07
221.40	14	0.02
222.25	344	0.42
224.60	1659	2.03
225.75	42	0.05
226.85	394	0.48
227.75	923	1.13
228.50	78	0.10
229.00	57	0.07
229.65	155	0.19
229.95	67	0.08
231.20	105	0.13
232.25	28	0.03
233.20	64	0.08
233.80	166	0.20
235.10	47	0.06
235.50	101	0.12
237.15	112	0.14
237.95	30	0.04
238.80	132	0.16
239.85	120	0.15
240.75	9	0.01
241.60	89	0.11
242.90	1921	2.35
244.85	5	0.01
245.90	118	0.14
246.85	12	0.01
247.85	12	0.01
248.85	6	0.01
250.45	218	0.27
250.80	158	0.19
251.75	3	0.00
252.95	2691	3.30
253.55	58	0.07
254.60	2242	2.75
255.65	17	0.02
256.80	93	0.11
257.40	82	0.10
258.25	11	0.01
259.00	71	0.09
260.05	62	0.08
261.05	8	0.01
262.05	2	0.00
263.05	31	0.04
264.00	158	0.19
264.45	272	0.33
265.60	482	0.59
266.65	7	0.01
267.70	5300	6.49
269.10	961	1.18
269.95	1254	1.54
270.85	14	0.02
271.65	139	0.17
272.90	340	0.42
273.30	742	0.91
274.55	1218	1.49
275.55	3	0.00
276.60	618	0.76
277.55	34	0.04
279.35	88	0.11
279.85	174	0.21
280.85	33	0.04
281.85	8	0.01
282.85	11	0.01
284.85	38	0.05
285.85	32	0.04
286.85	1721	2.11
287.85	9	0.01
289.35	72	0.09
289.75	62	0.08
290.65	1	0.00
291.55	113	0.14
292.05	658	0.81
293.10	2907	3.56
293.45	263	0.32
294.60	3285	4.02
296.45	653	0.80
296.90	1313	1.61
297.55	105	0.13
297.90	34	0.04
299.05	1706	2.09
300.05	13	0.02
301.05	2	0.00
302.05	12	0.01
303.05	57	0.07
306.05	45	0.06
307.05	10	0.01
308.05	42	0.05
310.10	1606	1.97
310.80	959	1.17
311.80	1565	1.92
315.75	54	0.07
316.65	112	0.14
317.00	93	0.11
317.95	11	0.01
318.85	311	0.38
319.60	7199	8.82
321.65	29	0.04
323.05	445	0.54
324.05	2	0.00
325.75	1019	1.25
328.75	13	0.02
331.75	26	0.03
333.05	80	0.10
333.45	38	0.05
334.65	699	0.86
335.65	18	0.02
336.75	2200	2.69
337.65	5	0.01
338.45	316	0.39
338.95	103	0.13
340.10	553	0.68
340.65	242	0.30
341.65	31	0.04
343.20	450	0.55
344.00	1349	1.65
345.05	108	0.13
346.05	6	0.01
347.05	28	0.03
350.05	41	0.05
351.05	12	0.01
353.00	1021	1.25
353.60	115	0.14
353.95	32	0.04
354.55	69	0.08
355.85	419	0.51
356.35	83	0.10
357.05	113	0.14
358.60	578	0.71
359.05	1755	2.15
361.05	6	0.01
362.20	103	0.13
364.65	578	0.71
366.45	77	0.09
367.25	50	0.06
367.75	35	0.04
369.15	8	0.01
370.00	3428	4.20
370.95	104	0.13
372.95	1104	1.35
374.95	2	0.00
378.25	139	0.17
379.25	355	0.43
380.75	1335	1.63
381.75	1	0.00
382.75	93	0.11
385.10	95	0.12
386.50	565	0.69
387.10	1082	1.32
390.20	116	0.14
391.15	5	0.01
392.05	81	0.10
394.80	52	0.06
395.75	6	0.01
397.00	2389	2.93
398.80	272	0.33
400.75	3	0.00
403.70	283	0.35
404.45	23	0.03
405.45	13	0.02
406.45	4	0.00
408.35	148	0.18
409.10	766	0.94
414.10	240	0.29
415.15	4	0.00
418.05	379	0.46
418.70	51	0.06
420.05	593	0.73
421.65	456	0.56
423.20	2897	3.55
423.80	4067	4.98
425.10	1012	1.24
425.90	1639	2.01
429.95	6	0.01
431.95	42	0.05
432.35	71	0.09
435.30	779	0.95
437.00	1296	1.59
438.35	320	0.39
440.55	632	0.77
441.55	14	0.02
442.45	15	0.02
443.45	110	0.13
444.25	1562	1.91
445.05	122	0.15
446.05	5	0.01
447.05	24	0.03
448.40	63	0.08
449.10	120	0.15
450.45	128	0.16
451.40	2071	2.54
451.75	106	0.13
452.85	14	0.02
453.85	41	0.05
455.80	1461	1.79
456.75	1	0.00
458.80	714	0.87
459.35	302	0.37
461.30	2734	3.35
462.10	15264	18.69
463.00	6306	7.72
464.05	2050	2.51
465.05	1	0.00
466.55	45	0.06
468.05	2058	2.52
469.05	21	0.03
470.05	39	0.05
471.05	2147	2.63
472.05	2	0.00
472.95	90	0.11
473.45	338	0.41
474.45	12	0.01
475.45	4	0.00
477.20	1029	1.26
480.25	1	0.00
481.25	50	0.06
482.80	397	0.49
483.65	1	0.00
484.45	123	0.15
485.30	506	0.62
486.25	12	0.01
487.25	7	0.01
488.15	298	0.36
489.15	19	0.02
490.15	1	0.00
491.15	6	0.01
492.25	1098	1.34
493.25	38	0.05
495.40	65	0.08
497.35	8	0.01
498.50	179	0.22
500.00	61	0.07
500.75	16	0.02
501.60	762	0.93
504.50	70	0.09
505.40	32	0.04
507.25	12	0.01
508.10	42	0.05
508.75	450	0.55
509.75	19	0.02
511.75	29	0.04
513.10	36	0.04
519.05	25	0.03
520.80	92	0.11
521.75	18	0.02
525.25	164	0.20
527.25	309	0.38
528.25	2	0.00
529.25	21	0.03
532.25	9	0.01
533.25	34	0.04
534.25	1	0.00
535.15	5	0.01
536.00	174	0.21
537.20	124	0.15
538.15	6	0.01
540.05	28	0.03
541.20	1212	1.48
542.15	5	0.01
543.15	22	0.03
544.50	137	0.17
546.45	13	0.02
548.45	15	0.02
549.45	38	0.05
550.45	5	0.01
552.45	7	0.01
553.70	520	0.64
555.35	252	0.31
556.80	1376	1.68
557.85	11	0.01
559.15	170	0.21
559.65	24	0.03
560.45	6	0.01
561.20	837	1.02
562.20	2058	2.52
562.95	3161	3.87
563.95	40	0.05
564.85	5	0.01
565.70	561	0.69
566.15	221	0.27
567.15	3	0.00
567.95	29	0.04
568.80	3392	4.15
570.30	655	0.80
570.70	1125	1.38
571.75	85	0.10
572.75	15	0.02
573.75	7	0.01
575.30	1728	2.12
576.25	2	0.00
577.25	10	0.01
578.25	111	0.14
579.25	47	0.06
580.25	11	0.01
581.25	38	0.05
582.25	59	0.07
583.25	19	0.02
584.70	142	0.17
586.75	24	0.03
587.55	410	0.50
588.55	2	0.00
589.55	19	0.02
591.00	511	0.63
591.95	29	0.04
592.95	27	0.03
593.95	16	0.02
595.05	2807	3.44
596.05	14	0.02
597.05	37	0.05
598.05	8	0.01
599.05	67	0.08
599.85	9	0.01
600.70	148	0.18
601.65	18	0.02
602.65	20	0.02
604.15	130	0.16
607.05	13	0.02
607.90	1917	2.35
608.85	2	0.00
610.75	4	0.00
611.70	82	0.10
613.90	190	0.23
615.75	16	0.02
616.70	79	0.10
617.70	65	0.08
619.15	1458	1.79
619.85	70	0.09
620.25	48	0.06
622.40	138	0.17
624.35	5	0.01
625.35	962	1.18
629.35	4	0.00
630.85	879	1.08
631.70	50	0.06
633.30	52	0.06
634.35	18	0.02
636.35	1	0.00
639.25	107	0.13
641.25	5	0.01
642.25	3	0.00
644.45	425	0.52
645.45	9	0.01
647.45	1	0.00
648.35	1306	1.60
649.50	1278	1.56
651.55	24	0.03
655.85	87	0.11
656.85	38	0.05
658.85	1	0.00
659.95	1935	2.37
660.75	20	0.02
661.45	4416	5.41
662.05	637	0.78
663.05	49	0.06
664.05	12	0.01
665.90	1135	1.39
666.85	11	0.01
668.85	5	0.01
670.40	3293	4.03
671.75	65	0.08
672.25	68	0.08
673.25	71	0.09
674.65	2293	2.81
676.65	96	0.12
678.15	136	0.17
679.15	7	0.01
680.15	2	0.00
681.15	53	0.06
682.15	17	0.02
682.95	10	0.01
683.75	2730	3.34
684.30	1152	1.41
685.25	33	0.04
686.15	21	0.03
687.05	3018	3.70
687.55	5403	6.62
688.45	16045	19.65
689.55	9165	11.22
690.20	2687	3.29
693.25	3	0.00
695.50	2351	2.88
696.70	97	0.12
697.90	2505	3.07
698.95	15	0.02
700.40	1460	1.79
701.35	15	0.02
702.70	73	0.09
703.55	54	0.07
705.15	1445	1.77
705.55	1079	1.32
707.60	3792	4.64
708.55	7	0.01
709.55	45	0.06
710.55	65	0.08
711.55	48	0.06
712.55	1392	1.70
713.15	1309	1.60
714.30	1879	2.30
714.90	3927	4.81
715.50	1571	1.92
716.35	981	1.20
717.35	1769	2.17
718.35	7	0.01
719.35	66	0.08
720.45	2864	3.51
722.25	10	0.01
723.10	71	0.09
723.45	59	0.07
726.45	5	0.01
728.10	1910	2.34
728.60	952	1.17
729.65	52	0.06
730.65	6	0.01
731.75	69	0.08
732.75	6	0.01
733.75	16	0.02
734.75	20	0.02
735.75	7	0.01
736.65	5	0.01
737.55	2216	2.71
738.30	81	0.10
740.25	1	0.00
741.25	3	0.00
744.25	20	0.02
745.25	12	0.01
746.15	50	0.06
746.95	1159	1.42
747.95	6	0.01
748.95	1	0.00
749.95	22	0.03
750.75	30	0.04
751.60	166	0.20
751.90	87	0.11
752.85	4	0.00
753.65	171	0.21
756.10	13	0.02
760.45	3107	3.80
763.45	13	0.02
764.25	1	0.00
765.10	3170	3.88
765.95	14	0.02
766.80	29	0.04
768.85	1	0.00
769.85	2	0.00
772.75	27	0.03
773.75	6	0.01
775.80	1169	1.43
777.80	1387	1.70
778.40	100	0.12
779.45	12	0.01
785.35	1	0.00
786.25	1101	1.35
787.25	12	0.01
788.20	842	1.03
789.80	989	1.21
790.75	4	0.00
794.00	758	0.93
794.95	14	0.02
797.95	7	0.01
799.95	64	0.08
Event	2
